"","pred1","pred2"
"1",7.21097229018706e-05,0.0261411681335513
"2",1.97992708838831e-06,0.0252667834058809
"3",0.000579466021317927,0.0246785024868758
"4",-0.00109194840285636,0.0254144528044458
"5",0.00102504331663306,0.0248686276531838
"6",-2.80701488301663e-05,0.0240493053576093
"7",0.00140030619123897,0.0235162528170577
"8",0.00207525122113574,0.0245167023435475
"9",0.00194527802818926,0.0236833923760606
"10",0.00109497544948812,0.0230722076189815
"11",0.00239919646611947,0.0226340358748184
"12",0.0020765997162236,0.0218936003325933
"13",0.00165032907860452,0.0221085641694928
"14",0.000948826267457079,0.021482895141238
"15",0.000705950772434723,0.0208838365692201
"16",-0.000211548954122854,0.0203226556333616
"17",0.000602177130458181,0.0196941241947796
"18",0.000118208039021133,0.0190326065509925
"19",-0.000317171986555067,0.0184591113603616
"20",0.00083179186462413,0.0179755869478775
"21",0.00145148598473206,0.0178748758842161
"22",0.000984426702223585,0.0175253019844434
"23",0.00129078084625125,0.0171341514008506
"24",0.00147531002204575,0.0173754099222931
"25",0.00150063487452618,0.0170696176384723
"26",0.00138826705203948,0.0165636457528161
"27",0.000609170601753575,0.0161971800728019
