2005-01-03,47.8913
2005-01-04,47.9994
2005-01-05,45.8901
2005-01-06,44.7545
2005-01-07,45.133
2005-01-10,45.16
2005-01-11,44.2677
2005-01-12,42.7534
2005-01-13,44.2949
2005-01-14,43.9157
2005-01-17,43.8891
2005-01-18,43.9432
2005-01-19,43.159
2005-01-20,42.2937
2005-01-24,42.2125
2005-01-25,43.6456
2005-01-27,43.2402
2005-01-28,44.484
2005-01-31,46.7285
2005-02-01,48.1885
2005-02-02,48.5404
2005-02-03,49.7031
2005-02-04,49.5948
2005-02-07,50.0817
2005-02-08,49.4056
2005-02-09,49.7572
2005-02-10,49.8112
2005-02-11,49.8112
2005-02-14,49.7305
2005-02-15,50.0546
2005-02-16,49.8112
2005-02-17,49.8922
2005-02-18,50.4332
2005-02-21,49.9735
2005-02-22,50.0817
2005-02-23,51.2173
2005-02-24,50.731
2005-02-25,50.7034
2005-02-28,50.9498
2005-03-01,50.9221
2005-03-02,51.1689
2005-03-03,51.4429
2005-03-04,51.4703
2005-03-07,50.5388
2005-03-08,51.4429
2005-03-09,50.731
2005-03-10,50.895
2005-03-11,51.2237
2005-03-14,50.9498
2005-03-15,50.265
2005-03-16,50.0457
2005-03-17,49.3339
2005-03-18,49.142
2005-03-21,48.2926
2005-03-22,46.9503
2005-03-23,45.8001
2005-03-24,46.0466
2005-03-28,47.2518
2005-03-29,46.4024
2005-03-30,46.7316
2005-03-31,46.9503
2005-04-01,47.9914
2005-04-04,47.1422
2005-04-05,47.06
2005-04-06,46.5398
2005-04-07,46.5121
2005-04-08,47.06
2005-04-11,46.5943
2005-04-12,46.8408
2005-04-13,47.1698
2005-04-15,46.0466
2005-04-18,45.4988
2005-04-19,45.6356
2005-04-20,46.293
2005-04-21,46.6767
2005-04-22,46.6215
2005-04-25,46.8683
2005-04-26,46.8957
2005-04-27,46.293
2005-04-28,44.8139
2005-04-29,45.0332
2005-05-02,44.9782
2005-05-03,44.9236
2005-05-04,44.9509
2005-05-05,45.2248
2005-05-06,45.444
2005-05-09,46.2109
2005-05-10,46.5121
2005-05-11,46.5398
2005-05-12,46.4024
2005-05-13,46.3479
2005-05-16,46.6492
2005-05-17,45.9642
2005-05-18,46.2383
2005-05-19,46.0191
2005-05-20,45.8548
2005-05-23,46.1012
2005-05-24,45.9642
2005-05-25,45.9918
2005-05-26,45.1425
2005-05-27,45.4988
2005-05-30,45.3069
2005-05-31,45.7179
2005-06-01,45.6905
2005-06-02,45.088
2005-06-03,45.6082
2005-06-06,46.9503
2005-06-07,47.0876
2005-06-08,47.4161
2005-06-09,47.0053
2005-06-10,46.8683
2005-06-13,46.5669
2005-06-14,45.444
2005-06-15,45.9096
2005-06-16,45.3617
2005-06-17,45.4166
2005-06-20,45.2797
2005-06-21,45.389
2005-06-22,46.1286
2005-06-23,46.156
2005-06-24,46.8683
2005-06-27,46.2383
2005-06-28,45.3617
2005-06-29,45.9642
2005-06-30,45.4988
2005-07-01,46.5398
2005-07-04,47.7997
2005-07-05,47.06
2005-07-06,48.9228
2005-07-07,47.7446
2005-07-08,48.6214
2005-07-11,49.3064
2005-07-12,49.4979
2005-07-13,49.3339
2005-07-14,49.9089
2005-07-15,50.3199
2005-07-18,50.402
2005-07-19,50.402
2005-07-20,50.484
2005-07-21,50.4568
2005-07-22,50.731
2005-07-25,53.0591
2005-07-26,51.5796
2005-07-27,51.5796
2005-07-29,51.4154
2005-08-01,53.8808
2005-08-02,54.2094
2005-08-03,53.0315
2005-08-04,52.6207
2005-08-05,52.84
2005-08-08,52.9767
2005-08-09,53.5795
2005-08-10,52.8948
2005-08-11,53.0591
2005-08-12,52.6755
2005-08-16,53.0591
2005-08-17,53.1139
2005-08-18,53.333
2005-08-19,53.0315
2005-08-22,53.0315
2005-08-23,52.9767
2005-08-24,52.7303
2005-08-25,53.1412
2005-08-26,54.2645
2005-08-29,54.2916
2005-08-30,55.7982
2005-08-31,55.9077
2005-09-01,56.9213
2005-09-02,56.6473
2005-09-05,56.7296
2005-09-06,56.4281
2005-09-08,57.1206
2005-09-09,56.9547
2005-09-12,57.287
2005-09-13,56.8714
2005-09-14,56.7051
2005-09-15,56.7051
2005-09-16,58.091
2005-09-19,56.8714
2005-09-20,57.398
2005-09-21,59.9202
2005-09-22,57.0378
2005-09-23,56.7328
2005-09-26,59.1994
2005-09-27,58.673
2005-09-28,60.3356
2005-09-29,59.4492
2005-09-30,58.756
2005-10-03,58.673
2005-10-04,58.9224
2005-10-05,59.9479
2005-10-06,59.9479
2005-10-07,59.5874
2005-10-10,58.5898
2005-10-11,58.2847
2005-10-13,57.204
2005-10-14,56.8991
2005-10-17,55.9566
2005-10-18,54.8204
2005-10-19,54.2106
