"","pred1","pred2"
"1",-5.9166572968843e-05,0.0164211321045855
"2",-0.000304463177908321,0.0222452293376926
"3",-3.68112606715207e-05,0.0210801797309375
"4",-0.00262811462633408,0.0255401815671021
"5",-0.000707022359165521,0.0239115222427181
"6",-0.00203663288512767,0.0241717803627147
"7",-0.00222695596622057,0.0259357901708545
"8",-0.000227817821742229,0.0278420304832635
"9",-0.004374082066065,0.0297436995897392
"10",-0.00167260877324539,0.0287370341392004
"11",-0.0012940149717595,0.0284881810230736
"12",-0.00199400741453713,0.0272041210440205
"13",-0.00217113178071859,0.025474103496279
"14",-0.00163897493070693,0.0239742703622616
"15",-0.000932254080192731,0.0276527463061267
"16",-0.00152789521497181,0.030001787978533
"17",-0.00175848060145339,0.0283429500179572
"18",-0.00163538630454915,0.0285085014605673
"19",-0.000143663271924889,0.0274851585469206
"20",-0.00273613711772503,0.0277948883263882
"21",-0.000685139541328376,0.0364943009516085
"22",0.00235640028653404,0.0338722177058054
"23",0.00281227915865036,0.0308559543758083
"24",0.00134073913279111,0.0302048995627187
"25",0.00125447158128535,0.028095357473649
"26",0.00297178227234669,0.0265530087251913
"27",-0.000162551685565346,0.0245514807323708
