"","pred1","pred2"
"1",0.00492853195319281,0.0307123061257683
"2",0.0028548189395159,0.0287356196521535
"3",0.00442750122697446,0.0265759920252565
"4",0.00161265678431948,0.0270876714690706
"5",0.00388419435624143,0.0271611475587386
"6",0.00347223229593154,0.0255695518924623
"7",0.0028589073508176,0.0243096617928299
"8",0.00387900180204223,0.0230468402567468
"9",0.00219265570958582,0.021757150935674
"10",0.0030815412807597,0.0205693911801344
"11",0.00265384936683139,0.02019011705841
"12",0.00298542747269136,0.0196093918911565
"13",0.00261383867178498,0.018995343172053
"14",0.00267027899459086,0.0188879532309478
"15",0.00383498048818907,0.0183838545439387
"16",0.00332966587921435,0.0179466535646707
"17",0.0048116815223571,0.0235405138550617
"18",0.00307047276992738,0.0221021437468094
"19",0.00399116519087219,0.0226938882211576
"20",0.00158613132491391,0.0217011518712971
"21",-0.00045002283785941,0.0258814769864209
"22",0.00182266127548187,0.0241841681113677
"23",0.00290091205017941,0.0231544795866456
"24",0.00480886446071317,0.0225256492334447
"25",0.00412561516455513,0.0212282969650905
"26",0.00430923241989601,0.0202198690989476
"27",0.00319091341190831,0.0208957646014015
