"","pred1","pred2"
"1",0.00217438785775249,0.0167445727210323
"2",0.000931635488299911,0.0163917141627347
"3",0.00185826859469977,0.0155722521158279
"4",-0.000529963170192425,0.0161961564775664
"5",0.00269696598581784,0.0182616839683917
"6",0.000752425534743898,0.0174872927666333
"7",0.00249106185504384,0.0188955713585361
"8",0.000777334472910199,0.0179760636714164
"9",0.00207815882970868,0.0175168740148145
"10",0.00148204547363591,0.0177616937555959
"11",0.00222315264554203,0.0171189693635476
"12",0.00197850668554356,0.0180395834080233
"13",0.000170096461250864,0.0176087308721199
"14",0.00156407823849128,0.0177099020401476
"15",0.000561095088527465,0.0176547486307924
"16",0.000690334340878198,0.0171095823075601
"17",0.000833805400761201,0.0160397046227946
"18",0.000305322475241318,0.015084618381545
"19",7.14691073513372e-05,0.0143749673951665
"20",0.000779291131962996,0.0138995770410868
"21",-0.000835003778917164,0.0181937078472387
"22",0.000500550394396352,0.0177362880760966
"23",0.000353927340917012,0.0179311281507486
"24",0.000929809476567197,0.0173844602062351
"25",8.74536886620341e-05,0.0170139759757341
"26",0.000294191315123235,0.0160294028633647
"27",0.00189674067935389,0.0169061380750667
