"","pred1","pred2"
"1",0.00155051033955583,0.0137031825777074
"2",0.00146927677445403,0.0138074749034055
"3",0.00143514397229468,0.0135001557559117
"4",0.000866062386194408,0.0169125918946637
"5",0.00172418842814224,0.0153549558882556
"6",0.000978259768258419,0.0180140335552595
"7",0.00121980038465096,0.0162719142467599
"8",0.000750387001601727,0.0213398316772751
"9",-0.000784718961185269,0.0249727523221968
"10",-0.000869351581108147,0.021858563355198
"11",-0.000270242925011051,0.0199680374208349
"12",0.000657134512754495,0.0185246349268514
"13",0.00074212695218784,0.0213943521209005
"14",0.000244092994819998,0.0187087728359483
"15",0.00165290769928964,0.0167010715927375
"16",-0.000179947801589525,0.0157544556288484
"17",0.0013493285661549,0.0149773767483164
"18",0.00104560324105531,0.0163358242262983
"19",0.00109309868512661,0.0150821611152875
"20",0.00139203820499791,0.014655947425214
"21",-4.09751873492665e-05,0.0159950243222122
"22",0.00239272476281183,0.0167626187588912
"23",0.000159325124746122,0.0161171373621558
"24",0.00158564294943541,0.0148817840610151
"25",0.000204179639029929,0.0147265443194501
"26",0.000839615940694825,0.0139892078196701
"27",0.000687324572698597,0.0143541721829535
