"","pred1","pred2"
"1",0.000341372906900126,0.0289125424693019
"2",-0.000246861100945586,0.0388456101812042
"3",-0.00101977664285501,0.0319674878697714
"4",9.52172891274829e-05,0.033411010064169
"5",0.000111083054630015,0.0302922566274816
"6",-0.000587825640730669,0.042574024464961
"7",4.9017807894897e-05,0.0298587932110012
"8",-0.000511506064125376,0.0292915334768262
"9",-0.00135156539015021,0.0295489248656642
"10",-0.00115566786942338,0.0349914439596121
"11",-0.000231706956998123,0.0287474475780757
"12",-0.000361294706330145,0.0284814305222874
"13",-0.000762947964955829,0.0322070749994558
"14",-0.000639537244559372,0.0291995872502841
"15",-0.000162805910792119,0.0288843744679543
"16",0.000568900260018961,0.0357117531133819
"17",0.00024693188589327,0.0314076360255115
"18",0.000414201600173573,0.0302687628985665
"19",0.000620094927874626,0.0292983834742213
"20",0.000254360689144573,0.0322743529567834
"21",0.00147078666709456,0.0418572323241403
"22",0.00040904415574465,0.0383224506099887
"23",0.000800380480556854,0.0304972085019851
"24",0.000665175741431292,0.0323747667193371
"25",0.000457683775349849,0.0305856186178329
"26",-0.000510111518387366,0.0293096484981471
"27",3.66213793036167e-05,0.0334430838011598
