"","pred1","pred2"
"1",0.00186500862313797,0.017150984568739
"2",0.000592006234997533,0.0164297230024786
"3",-0.000958798732960943,0.0154510337911955
"4",0.00130961841645953,0.0171640109230175
"5",0.00128416181407864,0.0165833607977355
"6",0.000625958905056892,0.016065157082561
"7",-0.000331883147316185,0.0162470104805429
"8",-5.26959616690786e-05,0.0154077637987132
"9",0.00121376516705491,0.0148372470940565
"10",3.56610434243871e-05,0.0143061762397213
"11",0.000135317983847467,0.0141237771686907
"12",0.000149421322941254,0.0142718775693898
"13",-2.49153971861526e-05,0.0139430750669384
"14",0.000355523925907951,0.0131645798385322
"15",0.000291138659081717,0.0135669083321345
"16",-9.07632906445788e-05,0.0175139517217409
"17",-0.000376072134359323,0.0172355729651587
"18",0.000650852681845909,0.0165325192398098
"19",0.000779631842229013,0.0158917432636482
"20",0.00119746684938075,0.0159789198454635
"21",-0.000885595808850672,0.0174273311902463
"22",0.000571600974822169,0.0182654071144345
"23",-0.00106010711337115,0.0202829767119978
"24",-0.00171585699597954,0.0196317352191796
"25",0.00035871338075278,0.0182633743037186
"26",0.00115899846205422,0.0171763035432982
"27",0.000271324599239766,0.0165687714183421
