"","pred1","pred2"
"1",-0.000363891832767288,0.0293090795008265
"2",-0.00193701240172893,0.0284216881877872
"3",0.000813182338956915,0.0289588457985417
"4",-0.00186494184449018,0.0281015035054841
"5",0.00115679723632207,0.027281329332663
"6",-0.00461262472147321,0.0264679089682926
"7",0.00387117212702546,0.0262924001793866
"8",-0.000981039054104409,0.0259033835542106
"9",0.00147850140613556,0.025060639099831
"10",-0.00178176253429137,0.0241525930808817
"11",0.00235110886815521,0.0232851116931086
"12",-0.0010162224616738,0.0224334337342192
"13",0.00144605922264138,0.0216246949308538
"14",-0.000560745374110001,0.022034391792768
"15",0.000276409510826768,0.0214517728481491
"16",0.00205303230785615,0.0215696769176217
"17",0.00118804183611868,0.0209107797689507
"18",0.00161815013971946,0.0207109293974754
"19",0.00087288112606616,0.0200167471432032
"20",0.000605526986904181,0.0193205707882748
"21",0.00100527772842627,0.025465154960709
"22",0.00179817440835276,0.0247166579997728
"23",0.00250675806618819,0.0244605484274956
"24",-2.67136022351511e-05,0.023570192949159
"25",0.000110387209079196,0.0227156332308626
"26",0.00203983685089522,0.0219709677941608
"27",-0.000122091562777469,0.0216651915296588
