"","pred1","pred2"
"1",-0.00123003988421127,0.0256147149064863
"2",0.00102436059558122,0.023214196661651
"3",-0.000693648800808062,0.0211154360826636
"4",-0.00111704057420489,0.0193476085122159
"5",0.00093583113475471,0.017937400564457
"6",-0.00268153172921025,0.0192345932481861
"7",0.00190069749364812,0.017999824500438
"8",0.000664926244974202,0.0173888992943683
"9",0.000752663981120946,0.017271215293118
"10",0.00183521161923392,0.016636774277874
"11",0.000696342127847232,0.0159852077490813
"12",0.000906120896514442,0.0153514623371025
"13",0.000845976158474033,0.0148021123460199
"14",0.000819300258326524,0.0147469542223783
"15",0.000147115186618971,0.0145128092973868
"16",-0.000904496534425948,0.0152239931091949
"17",-0.00207045164449699,0.014904109274447
"18",0.000728580906297309,0.0144305188237264
"19",0.000775404660578209,0.0142278608497683
"20",0.00070026192711997,0.0138402472370555
"21",-0.00224245855970188,0.0210452427858575
"22",0.00095591246041192,0.0205853075088406
"23",0.00268079279960529,0.0193910804345124
"24",0.00257080267777887,0.018413980003202
"25",0.00113851993623504,0.0191528431059943
"26",-0.000469786277408463,0.0183244658446079
"27",-0.00080700723729939,0.017359986227112
