"","pred1","pred2"
"1",-0.00124870240534899,0.0211888675797308
"2",-0.00253094207341158,0.0220330433004305
"3",-0.00215352869081342,0.0215295882131399
"4",-0.00212479448483809,0.0215782486306093
"5",-0.00290477280088494,0.0211340484441883
"6",-0.00218483262925581,0.0206549482035953
"7",-0.0032760795113734,0.0262599198669011
"8",-0.00514742311554794,0.0281600684843431
"9",-0.00488658258388627,0.0276514594477905
"10",-0.00444556766537627,0.0271555629373942
"11",-0.00516721686370686,0.0269977594662687
"12",-0.00435651141785076,0.0262752055762054
"13",-0.00212031375663068,0.0256844144118202
"14",-7.31645935045722e-05,0.0253511723661669
"15",-0.00071425465676784,0.026743432999602
"16",-0.000366531270218198,0.0260383425606747
"17",8.39690424084462e-05,0.0253673030527842
"18",0.000432266860569898,0.0247502777949309
"19",-0.000264391302998206,0.0241646015501822
"20",0.000304279750559423,0.0236623418118091
"21",0.0027694214121095,0.0294906089380839
"22",0.00364334829183913,0.0293607330503157
"23",0.00189556891722871,0.0285612743787579
"24",0.00173003867744182,0.0279379255401663
"25",0.00108504072034751,0.0274903985198845
"26",-0.000785020985600491,0.0268160414408121
"27",-0.00088889771139984,0.0261350387954622
