"","pred1","pred2"
"1",-2.59157344861919e-05,0.0246335059063702
"2",0.00240952149229063,0.0247442370230976
"3",0.00149858002260423,0.0237168301630775
"4",0.00115334411136846,0.0228962356612128
"5",5.75623926691052e-05,0.0219494044902334
"6",-0.000115028817500862,0.0213259169444785
"7",0.00148807430302565,0.0207645339285818
"8",0.000869066693083387,0.0199254581170484
"9",6.84985939146582e-05,0.0191334102071779
"10",0.000556122938765385,0.0185483719821647
"11",0.000848241830197322,0.0178947026751145
"12",0.00129185789347755,0.0179031062828464
"13",0.001421299933051,0.0177548904661901
"14",-0.00054661517222466,0.0173884935797406
"15",-0.000388817886503668,0.0167542691966096
"16",4.42447588640234e-05,0.0162830634980801
"17",0.000880260431664233,0.015916713455856
"18",0.000952354620489549,0.0153835373489754
"19",0.00148548196597409,0.0149131377803876
"20",0.00173932096021522,0.014452120307345
"21",0.000253629603959095,0.0161718672802856
"22",0.000264900327563085,0.0156382618230421
"23",0.00144394125525234,0.015155065220498
"24",0.00258225172388206,0.0161414493112958
"25",0.000872344652501578,0.0156127540950453
"26",-0.000512893099325877,0.0152622079596915
"27",-0.000254219428391821,0.0148131878463806
