Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1995-05-02,190.0,205.0,180.0,200.0,0.0,0.0,0.0,0.0,,,25.0,10.0
1995-05-03,180.0,200.0,180.0,200.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-04,190.0,210.0,190.0,210.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-05,215.0,220.0,200.0,220.0,0.0,0.0,0.0,0.0,,,20.0,5.0
1995-05-08,200.0,215.0,200.0,215.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1995-05-09,220.0,220.0,200.0,220.0,0.0,0.0,0.0,0.0,,,20.0,0.0
1995-05-10,200.0,220.0,200.0,220.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-12,190.0,215.0,190.0,210.0,0.0,0.0,0.0,0.0,,,25.0,20.0
1995-05-15,190.0,210.0,190.0,210.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-16,190.0,210.0,190.0,210.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-17,190.0,210.0,190.0,210.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-18,195.0,210.0,195.0,210.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1995-05-19,195.0,210.0,195.0,210.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1995-05-22,200.0,215.0,200.0,215.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1995-05-23,200.0,210.0,195.0,210.0,0.0,0.0,0.0,0.0,,,15.0,10.0
1995-05-24,200.0,210.0,200.0,210.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1995-05-25,190.0,210.0,190.0,195.0,0.0,0.0,0.0,0.0,,,20.0,5.0
1995-05-26,190.0,210.0,190.0,210.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-29,195.0,205.0,195.0,205.0,0.0,0.0,0.0,0.0,,,10.0,10.0
