Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-02,172.5,180.0,172.5,178.0,0.0,0.0,0.0,0.0,,,7.5,5.5
1991-01-03,177.5,180.0,175.0,177.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-01-07,177.5,182.5,177.5,182.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-01-09,176.25,182.5,176.25,182.5,0.0,0.0,0.0,0.0,,,6.25,6.25
1991-01-11,181.25,187.5,180.0,187.5,0.0,0.0,0.0,0.0,,,7.5,6.25
1991-01-14,182.5,185.0,182.5,185.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-01-23,185.0,185.0,175.0,180.0,0.0,0.0,0.0,0.0,,,10.0,-5.0
1991-01-24,175.0,176.25,170.0,175.0,0.0,0.0,0.0,0.0,,,6.25,0.0
1991-01-25,170.0,172.5,160.0,167.5,0.0,0.0,0.0,0.0,,,12.5,-2.5
1991-01-31,180.0,182.5,176.25,176.25,0.0,0.0,0.0,0.0,,,6.25,-3.75
1991-02-01,175.0,185.0,175.0,185.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-02-04,187.5,192.5,186.25,186.25,0.0,0.0,0.0,0.0,,,6.25,-1.25
1991-02-05,190.0,193.75,186.25,187.5,0.0,0.0,0.0,0.0,,,7.5,-2.5
1991-02-06,192.5,193.75,182.5,185.0,0.0,0.0,0.0,0.0,,,11.25,-7.5
1991-02-07,182.5,185.0,181.25,185.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1991-02-08,182.5,185.0,180.0,182.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-02-11,181.25,182.5,177.5,180.0,0.0,0.0,0.0,0.0,,,5.0,-1.25
1991-02-13,180.0,182.5,178.75,180.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-02-14,180.0,181.25,178.75,180.0,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-02-15,180.0,181.25,178.75,181.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-02-19,188.75,202.5,188.75,200.0,0.0,0.0,0.0,0.0,,,13.75,11.25
1991-02-20,197.5,197.5,191.25,196.25,0.0,0.0,0.0,0.0,,,6.25,-1.25
1991-02-21,200.0,202.5,195.0,196.25,0.0,0.0,0.0,0.0,,,7.5,-3.75
1991-02-22,205.0,205.0,197.5,198.75,0.0,0.0,0.0,0.0,,,7.5,-6.25
1991-02-26,202.5,208.75,201.25,202.5,0.0,0.0,0.0,0.0,,,7.5,0.0
1991-02-27,201.25,203.75,197.5,202.5,0.0,0.0,0.0,0.0,,,6.25,1.25
1991-02-28,202.5,206.25,199.0,200.0,0.0,0.0,0.0,0.0,,,7.25,-2.5
1991-03-04,200.0,202.5,195.0,200.0,0.0,0.0,0.0,0.0,,,7.5,0.0
1991-03-05,200.0,206.25,198.75,203.75,0.0,0.0,0.0,0.0,,,7.5,3.75
1991-03-07,190.0,198.75,185.0,197.5,0.0,0.0,0.0,0.0,,,13.75,7.5
1991-03-08,200.0,203.75,195.0,202.5,0.0,0.0,0.0,0.0,,,8.75,2.5
1991-03-11,197.5,202.5,196.25,200.0,0.0,0.0,0.0,0.0,,,6.25,2.5
1991-03-12,200.0,203.75,197.5,201.25,0.0,0.0,0.0,0.0,,,6.25,1.25
1991-03-13,200.0,206.25,200.0,201.25,0.0,0.0,0.0,0.0,,,6.25,1.25
1991-03-15,217.5,227.5,217.5,221.25,0.0,0.0,0.0,0.0,,,10.0,3.75
1991-03-18,215.0,220.0,212.5,215.0,0.0,0.0,0.0,0.0,,,7.5,0.0
1991-03-20,218.75,226.25,218.75,221.25,0.0,0.0,0.0,0.0,,,7.5,2.5
1991-03-21,215.0,221.25,215.0,218.75,0.0,0.0,0.0,0.0,,,6.25,3.75
1991-03-22,225.0,227.5,221.25,222.5,0.0,0.0,0.0,0.0,,,6.25,-2.5
1991-03-25,217.5,220.0,216.25,216.25,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-03-26,217.5,221.25,216.25,220.0,0.0,0.0,0.0,0.0,,,5.0,2.5
