Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2020-03-25,391.9,440.85,384.8,433.75,422.02,269575.0,10340.0,113765100.0,86800.0,32.2,56.05,41.85
2020-03-26,445.0,498.2,434.65,477.3,472.14,333974.0,11122.0,157682285.0,80975.0,24.25,63.55,32.3
2020-03-27,455.0,483.9,440.05,440.85,442.99,54562524.0,42813.0,24170403779.0,50051724.0,91.73,43.85,-14.15
2020-03-30,432.0,443.5,404.0,411.6,421.72,196755.0,6740.0,82976024.0,60380.0,30.69,39.5,-20.4
2020-03-31,429.8,448.0,414.75,441.6,431.37,174037.0,6261.0,75073797.0,42303.0,24.31,33.25,11.8
2020-04-13,475.0,484.75,453.4,477.3,465.24,191230.0,10280.0,88966944.0,73376.0,38.37,31.35,2.3
2020-04-15,480.0,488.1,468.55,470.7,479.68,130775.0,6743.0,62729907.0,67833.0,51.87,19.55,-9.3
2020-04-16,468.1,494.25,462.4,490.1,483.13,124494.0,4188.0,60146870.0,31966.0,25.68,31.85,22.0
2020-04-17,501.55,518.7,491.15,494.7,506.04,235304.0,8252.0,119072269.0,51757.0,22.0,27.55,-6.85
2020-04-20,503.0,515.1,496.25,508.25,508.66,103679.0,3941.0,52737302.0,24800.0,23.92,18.85,5.25
2020-04-21,496.0,502.45,488.7,495.75,495.85,100220.0,3979.0,49694116.0,25529.0,25.47,13.75,-0.25
2020-04-22,496.0,508.45,490.8,503.75,497.64,92923.0,3370.0,46241875.0,19883.0,21.4,17.65,7.75
2020-04-23,509.0,511.65,486.15,488.2,496.71,108481.0,3682.0,53883633.0,38881.0,35.84,25.5,-20.8
2020-04-24,481.1,481.1,451.25,453.75,463.46,184159.0,8815.0,85350313.0,86001.0,46.7,29.85,-27.35
2020-04-27,457.65,491.55,457.65,484.8,481.26,234247.0,8205.0,112733285.0,51371.0,21.93,33.9,27.15
2020-04-28,496.15,496.15,471.2,486.45,482.98,159717.0,5608.0,77140658.0,26137.0,16.36,24.95,-9.7
2020-04-29,491.8,505.0,484.4,492.65,488.87,2166137.0,5496.0,1058963492.0,2002191.0,92.43,20.6,0.85
2020-04-30,496.7,510.45,493.4,500.9,501.06,146037.0,5145.0,73173581.0,44785.0,30.67,17.05,4.2
2020-05-04,494.9,494.9,472.25,479.1,479.52,99413.0,4146.0,47670081.0,32706.0,32.9,22.65,-15.8
2020-05-05,481.1,489.55,475.0,477.9,483.2,76941.0,2975.0,37177647.0,16527.0,21.48,14.55,-3.2
2020-05-06,479.0,498.8,469.6,490.95,488.34,142083.0,5099.0,69385190.0,27269.0,19.19,29.2,11.95
2020-05-07,489.1,501.85,488.15,494.25,496.85,211478.0,4154.0,105072583.0,49981.0,23.63,13.7,5.15
2020-05-08,502.0,527.25,499.9,519.9,516.37,368675.0,12996.0,190374515.0,93205.0,25.28,27.35,17.9
2020-05-11,535.0,538.75,522.8,525.2,530.42,181070.0,5749.0,96043159.0,29834.0,16.48,15.95,-9.8
2020-05-12,521.0,536.25,516.6,526.4,527.14,132018.0,4202.0,69592085.0,31423.0,23.8,19.65,5.4
2020-05-13,533.45,538.75,515.1,516.85,523.46,102023.0,3824.0,53405461.0,32108.0,31.47,23.65,-16.6
2020-05-14,516.85,522.95,491.7,494.9,501.47,159884.0,4801.0,80177092.0,43125.0,26.97,31.25,-21.95
2020-05-15,497.0,500.6,485.0,487.65,490.23,72769.0,2683.0,35673838.0,30002.0,41.23,15.6,-9.35
2020-05-18,487.3,490.7,464.4,468.75,474.65,122336.0,5862.0,58066387.0,52320.0,42.77,26.3,-18.55
2020-05-19,475.0,485.85,465.5,474.15,476.29,128595.0,5603.0,61247950.0,59412.0,46.2,20.35,-0.85
2020-05-20,474.0,482.5,472.0,478.7,478.46,51950.0,1810.0,24855764.0,16521.0,31.8,10.5,4.7
2020-05-21,484.0,496.8,481.05,494.2,490.05,68500.0,2981.0,33568159.0,17667.0,25.79,15.75,10.2
2020-05-22,492.45,504.7,490.45,494.4,497.84,116192.0,3974.0,57845206.0,30300.0,26.08,14.25,1.95
2020-05-26,499.0,514.6,497.1,507.0,506.52,127528.0,6184.0,64595986.0,42114.0,33.02,17.5,8.0
2020-05-27,508.0,509.9,495.25,503.55,503.44,58421.0,2395.0,29411618.0,12584.0,21.54,14.65,-4.45
2020-05-28,508.95,523.15,502.0,516.8,515.32,95657.0,3128.0,49293639.0,37572.0,39.28,21.15,7.85
2020-05-29,514.6,540.3,511.0,523.1,526.58,221991.0,7842.0,116896358.0,64319.0,28.97,29.3,8.5
2020-06-01,522.8,528.6,513.7,515.8,520.56,128829.0,4089.0,67063215.0,45536.0,35.35,14.9,-7.0
2020-06-02,515.0,522.0,497.35,499.55,504.93,189106.0,6794.0,95485388.0,96790.0,51.18,24.65,-15.45
2020-06-03,502.9,519.7,490.0,501.4,491.75,28623797.0,27828.0,14075816347.0,26019407.0,90.9,29.7,-1.5
2020-06-04,520.15,525.0,512.1,517.5,496.58,40342257.0,9645.0,20033257336.0,40090376.0,99.38,12.9,-2.65
2020-06-05,519.4,520.2,512.0,516.3,516.16,113673.0,3738.0,58673864.0,37353.0,32.86,8.2,-3.1
2020-06-08,518.0,529.45,516.1,522.3,524.02,356576.0,13619.0,186851498.0,193584.0,54.29,13.35,4.3
2020-06-09,525.0,530.35,501.75,506.35,519.29,326944.0,11465.0,169778163.0,189170.0,57.86,28.6,-18.65
2020-06-10,506.25,507.9,499.1,501.35,503.1,121645.0,3908.0,61199603.0,51844.0,42.62,8.8,-4.9
2020-06-11,502.0,509.5,497.1,501.65,504.27,92695.0,3552.0,46743529.0,21079.0,22.74,12.4,-0.35
2020-06-12,491.0,504.0,486.95,501.85,496.28,175228.0,5860.0,86962034.0,65757.0,37.53,17.05,10.85
2020-06-15,508.0,508.0,495.4,499.85,500.44,121393.0,5258.0,60749679.0,59477.0,49.0,12.6,-8.15
2020-06-16,504.8,510.6,497.1,505.65,504.67,117132.0,4381.0,59113037.0,44438.0,37.94,13.5,0.85
2020-06-17,506.2,508.25,498.8,500.5,503.15,66979.0,2466.0,33700196.0,33290.0,49.7,9.45,-5.7
2020-06-18,498.1,517.9,498.1,515.7,510.97,256638.0,10016.0,131135088.0,121529.0,47.35,19.8,17.6
2020-06-19,518.0,523.9,514.7,520.95,519.12,106663.0,3453.0,55370479.0,41717.0,39.11,9.2,2.95
2020-06-22,524.95,525.55,514.7,519.65,519.63,65319.0,2408.0,33941458.0,19151.0,29.32,10.85,-5.3
2020-06-23,523.0,544.4,520.8,537.0,536.34,222896.0,6400.0,119548142.0,85594.0,38.4,23.6,14.0
2020-06-24,543.0,545.7,523.8,527.05,534.93,135109.0,4536.0,72273987.0,29865.0,22.1,21.9,-15.95
2020-06-25,524.5,539.6,521.0,538.4,532.55,136547.0,5389.0,72718587.0,32419.0,23.74,18.6,13.9
2020-06-26,539.0,547.4,535.0,541.9,540.91,210543.0,6319.0,113885455.0,51006.0,24.23,12.4,2.9
2020-06-29,544.45,544.45,532.6,536.75,538.22,112384.0,4756.0,60486795.0,41322.0,36.77,11.85,-7.7
2020-06-30,541.8,554.55,540.05,549.15,548.97,157558.0,4713.0,86495336.0,40942.0,25.99,14.5,7.35
2020-07-01,554.0,560.0,545.85,549.3,555.54,184763.0,7091.0,102643738.0,62387.0,33.77,14.15,-4.7
2020-07-02,549.9,553.4,545.7,547.95,548.73,69124.0,2604.0,37930241.0,27206.0,39.36,7.7,-1.95
2020-07-03,565.0,589.65,558.6,572.15,575.29,671604.0,16943.0,386368185.0,142164.0,21.17,31.05,7.15
2020-07-06,576.6,591.9,576.3,584.8,584.15,191496.0,5372.0,111861494.0,55137.0,28.79,15.6,8.2
2020-07-07,586.55,591.1,572.15,582.4,581.4,205243.0,7461.0,119327852.0,78834.0,38.41,18.95,-4.15
2020-07-08,586.0,597.0,578.15,581.2,588.68,163357.0,4839.0,96164689.0,36889.0,22.58,18.85,-4.8
2020-07-09,587.0,589.9,583.0,585.35,585.59,82866.0,2903.0,48525641.0,28989.0,34.98,6.9,-1.65
