Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-10-26,41.25,43.75,40.0,43.75,0.0,0.0,0.0,0.0,,,3.75,2.5
1992-09-04,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-09-07,42.5,46.25,42.5,46.25,0.0,0.0,0.0,0.0,,,3.75,3.75
1992-09-08,45.0,47.5,42.5,45.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1992-09-09,42.5,47.5,42.5,47.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1992-09-11,45.0,47.5,45.0,47.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-09-14,43.75,47.5,43.75,45.0,0.0,0.0,0.0,0.0,,,3.75,1.25
1992-09-15,45.0,48.75,45.0,47.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1992-09-16,45.0,47.5,45.0,47.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-09-17,42.5,47.5,42.5,45.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1992-09-18,42.5,47.5,42.5,47.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1992-09-21,45.0,47.5,43.75,43.75,0.0,0.0,0.0,0.0,,,3.75,-1.25
1992-09-22,43.75,46.25,42.5,45.0,0.0,0.0,0.0,0.0,,,3.75,1.25
1992-09-24,42.5,45.5,42.5,45.0,0.0,0.0,0.0,0.0,,,3.0,2.5
1992-09-25,42.5,45.0,42.5,45.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-09-28,42.5,45.0,42.5,45.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-09-29,42.5,45.0,42.5,45.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-09-30,42.5,45.0,40.0,42.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1992-10-01,40.0,43.75,40.0,43.75,0.0,0.0,0.0,0.0,,,3.75,3.75
1992-10-06,40.0,42.5,40.0,42.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-10-08,37.5,41.25,37.5,40.0,0.0,0.0,0.0,0.0,,,3.75,2.5
1992-10-09,36.25,40.0,36.25,38.75,0.0,0.0,0.0,0.0,,,3.75,2.5
1992-10-12,37.5,40.0,36.25,38.75,0.0,0.0,0.0,0.0,,,3.75,1.25
1992-10-13,32.5,37.5,32.5,37.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1992-10-14,35.0,35.0,32.5,32.5,0.0,0.0,0.0,0.0,,,2.5,-2.5
