Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2000-01-11,1150.0,1720.0,1150.0,1576.7,1584.09618065,1395000.0,7932.0,2209814172.0,,,570.0,426.7
2000-01-12,1550.0,1649.0,1550.0,1649.0,1599.5,100.0,2.0,159950.0,,,99.0,99.0
2000-01-13,1768.75,1839.0,1768.75,1839.0,1832.46210884,205800.0,1247.0,377120702.0,,,70.25,70.25
2000-01-14,1986.1,1986.1,1870.0,1986.1,1961.465,1000.0,10.0,1961465.0,,,116.1,0.0
2000-01-17,2144.8,2144.95,1827.25,1827.25,2073.84902135,224800.0,2293.0,466201260.0,,,317.7,-317.55
2000-01-18,1830.0,1830.0,1750.0,1754.7,1795.71361502,213.0,17.0,382487.0,,,80.0,-75.3
2000-01-19,1800.0,1889.8,1760.0,1833.2,1834.93345257,128600.0,1708.0,235972442.0,,,129.8,33.2
2000-01-20,1810.0,1810.0,1800.0,1800.0,1800.78571429,14.0,4.0,25211.0,,,10.0,-10.0
2000-01-21,1750.1,1805.0,1680.0,1761.3,1769.91617829,121150.0,1541.0,214425345.0,,,125.0,11.2
2000-01-24,1820.0,1902.15,1820.0,1902.15,1890.05714286,35.0,4.0,66152.0,,,82.15,82.15
2000-01-25,1965.0,2054.3,1965.0,2054.3,2047.11373693,205650.0,1199.0,420988940.0,,,89.3,89.3
2000-01-27,2100.0,2150.0,2000.0,2150.0,2099.12280702,57.0,8.0,119650.0,,,150.0,50.0
2000-01-28,2089.0,2240.85,2011.25,2178.9,2155.06706761,133850.0,1717.0,288455727.0,,,229.6,89.9
2000-01-31,2100.0,2100.0,2015.0,2015.0,2063.16176471,68.0,7.0,140295.0,,,85.0,-85.0
2000-02-01,2000.0,2164.95,2000.0,2164.95,2130.27842241,116000.0,1543.0,247112297.0,,,164.95,164.95
2000-02-02,2160.0,2160.0,2090.0,2090.0,2110.80246914,81.0,9.0,170975.0,,,70.0,-70.0
2000-02-03,2055.0,2057.0,1912.0,1958.15,1971.32798239,68150.0,994.0,134346002.0,,,145.0,-96.85
2000-02-04,1950.0,2075.0,1950.0,2008.2,2008.23943662,142.0,12.0,285170.0,,,125.0,58.2
2000-02-07,2030.0,2145.5,2000.0,2034.85,2054.10028444,123050.0,1541.0,252757040.0,,,145.5,4.85
2000-02-08,2100.0,2105.0,2000.0,2000.0,2038.12280702,285.0,14.0,580865.0,,,105.0,-100.0
2000-02-09,1981.0,2060.0,1971.0,1984.75,2003.30928862,49200.0,700.0,98562817.0,,,89.0,3.75
2000-02-10,2007.0,2040.0,1925.0,1968.75,1997.00833333,240.0,15.0,479282.0,,,115.0,-38.25
2000-02-11,2015.0,2160.95,2000.0,2160.95,2122.74364896,108250.0,986.0,229787000.0,,,160.95,145.95
2000-02-14,2333.8,2333.8,2300.0,2333.8,2333.46578073,15050.0,11.0,35118660.0,,,33.8,0.0
2000-02-15,2270.0,2520.45,2210.0,2488.9,2449.78180455,186750.0,2402.0,457496752.0,,,310.45,218.9
2000-02-16,2450.0,2499.0,2300.0,2400.0,2378.85714286,350.0,7.0,832600.0,,,199.0,-50.0
2000-02-17,2425.0,2592.2,2360.05,2592.2,2512.84436508,100800.0,1392.0,253294712.0,,,232.15,167.2
2000-02-18,2670.0,2799.55,2635.0,2798.05,2763.18740796,66550.0,550.0,183890122.0,,,164.55,128.05
2000-02-21,2840.0,3021.0,2778.0,2824.55,2885.85258248,87900.0,1219.0,253666442.0,,,243.0,-15.45
2000-02-22,2840.0,2880.0,2715.05,2780.9,2807.91410788,36150.0,578.0,101506095.0,,,164.95,-59.1
2000-02-23,2800.0,2845.0,2558.45,2558.5,2712.6449187,49200.0,674.0,133462130.0,,,286.55,-241.5
2000-02-24,2560.0,2689.0,2430.0,2560.0,2545.1928228,56150.0,764.0,142912577.0,,,259.0,0.0
