Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1995-05-02,130.0,135.0,125.0,130.0,0.0,0.0,0.0,0.0,,,10.0,0.0
1995-05-03,125.0,130.0,125.0,130.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-05-04,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-05-05,135.0,135.0,127.5,132.5,0.0,0.0,0.0,0.0,,,7.5,-2.5
1995-05-08,137.5,137.5,130.0,130.0,0.0,0.0,0.0,0.0,,,7.5,-7.5
1995-05-09,130.0,135.0,130.0,134.0,0.0,0.0,0.0,0.0,,,5.0,4.0
1995-05-10,135.0,135.0,132.0,132.0,0.0,0.0,0.0,0.0,,,3.0,-3.0
1995-05-12,132.0,133.0,130.0,133.0,0.0,0.0,0.0,0.0,,,3.0,1.0
1995-05-15,132.0,134.0,131.0,131.0,0.0,0.0,0.0,0.0,,,3.0,-1.0
1995-05-16,132.0,132.0,128.0,129.0,0.0,0.0,0.0,0.0,,,4.0,-3.0
1995-05-17,129.0,130.0,128.0,129.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-05-18,131.0,131.0,129.0,129.0,0.0,0.0,0.0,0.0,,,2.0,-2.0
1995-05-19,129.0,130.0,129.0,130.0,0.0,0.0,0.0,0.0,,,1.0,1.0
1995-05-22,132.0,132.0,128.0,129.0,0.0,0.0,0.0,0.0,,,4.0,-3.0
1995-05-23,130.0,131.0,128.0,128.0,0.0,0.0,0.0,0.0,,,3.0,-2.0
1995-05-24,127.0,130.0,126.0,129.0,0.0,0.0,0.0,0.0,,,4.0,2.0
1995-05-25,128.0,129.0,127.0,128.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-05-26,128.0,129.0,127.0,128.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-05-29,128.0,128.0,126.0,126.0,0.0,0.0,0.0,0.0,,,2.0,-2.0
1995-05-30,127.0,128.0,124.0,126.0,0.0,0.0,0.0,0.0,,,4.0,-1.0
1995-05-31,126.0,126.0,120.0,120.0,0.0,0.0,0.0,0.0,,,6.0,-6.0
1996-04-15,62.5,63.5,62.5,62.5,62.80303030303,3300.0,20.0,207250.0,,,1.0,0.0
1996-04-16,64.0,64.0,62.0,62.0,62.40625,3200.0,19.0,199700.0,,,2.0,-2.0
1996-04-17,62.0,63.0,61.0,63.0,62.451612903226,3100.0,22.0,193600.0,,,2.0,1.0
1996-04-18,65.0,67.0,63.0,65.0,64.835365853659,8200.0,53.0,531650.0,,,4.0,0.0
1996-04-22,74.0,75.0,67.5,72.0,71.16577540107,18700.0,108.0,1330800.0,,,7.5,-2.0
1996-04-23,70.0,70.5,69.0,69.0,69.783333333333,6000.0,45.0,418700.0,,,1.5,-1.0
1996-04-24,72.0,78.5,71.0,77.5,74.142857142857,10500.0,84.0,778500.0,,,7.5,5.5
1996-04-25,80.0,81.0,76.0,77.5,78.427272727273,11000.0,89.0,862700.0,,,5.0,-2.5
1996-04-26,76.5,79.0,72.0,77.5,74.97265625,12800.0,93.0,959650.0,,,7.0,1.0
1996-04-30,77.5,79.5,77.0,78.5,78.408163265306,9800.0,51.0,768400.0,,,2.5,1.0
1996-05-02,78.5,80.5,78.5,80.5,79.788461538462,2600.0,20.0,207450.0,,,2.0,2.0
1996-05-03,81.0,81.0,79.0,79.0,80.094339622642,5300.0,44.0,424500.0,,,2.0,-2.0
1996-05-06,78.0,78.0,76.0,76.5,77.058823529412,5100.0,32.0,393000.0,,,2.0,-1.5
1996-05-08,76.5,77.0,76.0,77.0,76.578947368421,1900.0,14.0,145500.0,,,1.0,0.5
1996-05-09,76.0,76.0,75.5,76.0,75.891891891892,3700.0,20.0,280800.0,,,0.5,0.0
1996-05-10,73.0,75.0,73.0,73.0,74.035714285714,5600.0,30.0,414600.0,,,2.0,0.0
