Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-02,61.25,65.0,61.25,65.0,0.0,0.0,0.0,0.0,,,3.75,3.75
1991-01-03,60.0,67.5,60.0,65.0,0.0,0.0,0.0,0.0,,,7.5,5.0
1991-01-07,65.0,67.5,65.0,67.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-01-09,67.5,67.5,60.0,66.25,0.0,0.0,0.0,0.0,,,7.5,-1.25
1991-01-11,67.5,70.0,63.75,70.0,0.0,0.0,0.0,0.0,,,6.25,2.5
1991-01-14,67.5,70.0,67.5,67.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-01-23,67.5,70.0,65.0,67.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-01-24,67.5,72.5,67.5,70.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-01-25,70.0,70.0,60.0,65.0,0.0,0.0,0.0,0.0,,,10.0,-5.0
1991-01-31,62.5,67.5,62.5,67.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-02-01,65.0,70.0,65.0,70.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-02-04,72.5,73.75,70.0,72.5,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-02-05,70.0,75.0,70.0,71.0,0.0,0.0,0.0,0.0,,,5.0,1.0
1991-02-06,72.5,72.5,65.0,70.0,0.0,0.0,0.0,0.0,,,7.5,-2.5
1991-02-07,67.5,67.5,63.75,67.5,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-02-08,67.5,67.5,63.75,66.25,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-02-11,62.5,65.0,60.0,65.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-02-13,61.25,65.0,60.0,62.5,0.0,0.0,0.0,0.0,,,5.0,1.25
1991-02-14,62.5,65.0,62.5,62.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-02-15,62.5,65.0,62.5,65.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-02-19,67.5,73.75,67.5,72.5,0.0,0.0,0.0,0.0,,,6.25,5.0
1991-02-20,70.0,70.0,66.25,67.5,0.0,0.0,0.0,0.0,,,3.75,-2.5
1991-02-21,70.0,70.0,65.0,67.5,0.0,0.0,0.0,0.0,,,5.0,-2.5
1991-02-22,67.5,72.5,66.25,67.5,0.0,0.0,0.0,0.0,,,6.25,0.0
1991-02-26,70.0,72.5,67.5,68.75,0.0,0.0,0.0,0.0,,,5.0,-1.25
1991-02-27,71.25,71.25,67.5,67.5,0.0,0.0,0.0,0.0,,,3.75,-3.75
1991-02-28,68.75,72.5,67.5,68.75,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-03-04,65.0,75.0,65.0,70.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1991-03-05,70.0,72.5,67.5,68.75,0.0,0.0,0.0,0.0,,,5.0,-1.25
1991-03-07,70.0,72.5,65.0,65.0,0.0,0.0,0.0,0.0,,,7.5,-5.0
1991-03-08,70.0,71.25,67.5,70.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-03-11,72.5,73.75,70.0,72.5,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-03-12,70.0,72.5,65.0,65.0,0.0,0.0,0.0,0.0,,,7.5,-5.0
1991-03-13,67.5,72.5,67.5,70.0,0.0,0.0,0.0,0.0,,,5.0,2.5
1991-03-15,71.25,73.75,70.0,70.0,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-03-18,68.75,72.5,68.75,70.0,0.0,0.0,0.0,0.0,,,3.75,1.25
1991-03-20,70.0,72.5,69.0,71.25,0.0,0.0,0.0,0.0,,,3.5,1.25
1991-03-21,70.0,70.0,66.25,67.5,0.0,0.0,0.0,0.0,,,3.75,-2.5
1991-03-22,70.0,71.25,67.5,68.75,0.0,0.0,0.0,0.0,,,3.75,-1.25
1991-03-25,67.5,70.0,65.0,68.75,0.0,0.0,0.0,0.0,,,5.0,1.25
1991-03-26,67.5,70.0,65.0,67.5,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-03-27,67.5,70.0,67.5,67.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-04-01,67.5,71.25,67.5,68.75,0.0,0.0,0.0,0.0,,,3.75,1.25
1991-04-02,67.5,72.5,67.5,69.0,0.0,0.0,0.0,0.0,,,5.0,1.5
1991-04-03,70.0,72.5,68.75,70.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1991-04-04,67.5,71.0,67.5,68.75,0.0,0.0,0.0,0.0,,,3.5,1.25
1991-04-05,67.5,71.0,67.5,70.0,0.0,0.0,0.0,0.0,,,3.5,2.5
1991-04-08,70.0,71.25,68.75,71.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1991-04-09,72.5,72.5,67.5,70.0,0.0,0.0,0.0,0.0,,,5.0,-2.5
1991-04-11,68.75,71.25,68.75,68.75,0.0,0.0,0.0,0.0,,,2.5,0.0
1991-04-12,72.5,72.5,68.75,70.0,0.0,0.0,0.0,0.0,,,3.75,-2.5
1991-04-15,70.0,73.75,70.0,71.25,0.0,0.0,0.0,0.0,,,3.75,1.25
