Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1997-07-17,141.0,141.0,138.0,138.0,139.75,900.0,9.0,125775.0,,,3.0,-3.0
1997-07-18,138.0,138.0,132.0,132.75,134.390625,1600.0,16.0,215025.0,,,6.0,-5.25
1997-07-21,135.0,135.75,131.25,135.0,133.742957746,7100.0,33.0,949575.0,,,4.5,0.0
1997-07-22,135.75,135.75,134.25,135.0,135.294117647,5100.0,20.0,690000.0,,,1.5,-0.75
1997-07-23,135.75,145.5,135.75,145.5,140.826923077,7800.0,37.0,1098450.0,,,9.75,9.75
1997-07-24,146.25,151.5,142.5,143.25,143.972222222,5400.0,33.0,777450.0,,,9.0,-3.0
1997-07-25,140.25,144.75,140.25,144.0,142.6875,1600.0,13.0,228300.0,,,4.5,3.75
1997-07-28,146.25,147.0,144.75,145.5,146.192307692,2600.0,10.0,380100.0,,,2.25,-0.75
1997-07-29,143.25,144.75,143.25,144.75,144.375,400.0,4.0,57750.0,,,1.5,1.5
1997-07-30,147.0,147.75,144.75,147.0,146.109375,1600.0,11.0,233775.0,,,3.0,0.0
1997-07-31,147.0,148.5,146.25,148.5,141.063851351,14800.0,12.0,2087745.0,,,2.25,1.5
1997-08-01,150.0,153.0,149.25,151.5,151.668367347,4900.0,40.0,743175.0,,,3.75,1.5
1997-08-04,162.0,166.5,152.25,152.25,158.959677419,18600.0,85.0,2956650.0,,,14.25,-9.75
1997-08-05,154.5,158.25,152.25,157.5,156.236842105,5700.0,36.0,890550.0,,,6.0,3.0
1997-08-06,161.25,170.25,159.75,169.5,164.658185841,22600.0,114.0,3721275.0,,,10.5,8.25
1997-08-07,177.0,180.0,171.75,179.25,178.703435805,110600.0,196.0,19764600.0,,,8.25,2.25
1997-08-08,171.75,175.5,171.75,174.75,174.794989775,48900.0,102.0,8547475.0,,,3.75,3.0
1997-08-11,188.25,191.25,178.5,180.75,181.890668524,35900.0,152.0,6529875.0,,,12.75,-7.5
1997-08-12,182.25,188.25,182.25,187.5,187.066741619,244600.0,177.0,45756525.0,,,6.0,5.25
1997-08-13,186.0,188.25,184.5,187.5,185.198275862,26100.0,66.0,4833675.0,,,3.75,1.5
1997-08-14,186.0,186.0,182.25,183.0,184.413130734,87200.0,36.0,16080825.0,,,3.75,-3.0
1997-08-19,180.75,182.25,180.0,180.75,181.058035714,5600.0,31.0,1013925.0,,,2.25,0.0
1997-08-20,179.25,180.75,179.25,180.0,180.171875,4800.0,23.0,864825.0,,,1.5,0.75
1997-08-21,180.0,180.0,178.5,178.5,178.875,1600.0,11.0,286200.0,,,1.5,-1.5
1997-08-22,180.0,180.0,170.25,171.0,174.214285714,3500.0,29.0,609750.0,,,9.75,-9.0
1997-08-26,167.0,168.0,163.0,164.75,165.75,2000.0,16.0,331500.0,,,5.0,-2.25
1997-08-27,163.0,163.0,158.0,159.5,160.85,1000.0,9.0,160850.0,,,5.0,-3.5
1997-08-28,154.75,157.0,143.75,148.75,147.414383562,7300.0,50.0,1076125.0,,,13.25,-6.0
1997-08-29,145.0,147.0,137.0,140.25,141.743489583,19200.0,81.0,2721475.0,,,10.0,-4.75
1997-09-01,141.25,141.25,130.75,133.75,134.702614379,15300.0,98.0,2060950.0,,,10.5,-7.5
1997-09-02,139.25,147.0,139.25,145.25,144.403368794,28200.0,180.0,4072175.0,,,7.75,6.0
1997-09-03,148.0,148.0,143.0,143.5,145.2125,8000.0,50.0,1161700.0,,,5.0,-4.5
1997-09-04,144.75,157.75,144.0,157.75,153.818435754,17900.0,112.0,2753350.0,,,13.75,13.0
1997-09-05,162.5,172.75,160.75,169.75,169.40498008,125500.0,134.0,21260325.0,,,12.0,7.25
1997-09-08,172.0,176.0,170.0,171.5,172.374418605,21500.0,106.0,3706050.0,,,6.0,-0.5
1997-09-09,170.75,170.75,162.75,165.75,166.140909091,5500.0,42.0,913775.0,,,8.0,-5.0
1997-09-10,163.25,163.25,156.5,161.25,160.767307692,13000.0,70.0,2089975.0,,,6.75,-2.0
1997-09-11,161.25,166.75,160.5,161.5,163.25,5300.0,38.0,865225.0,,,6.25,0.25
1997-09-12,162.0,162.75,147.75,155.0,156.668604651,12900.0,75.0,2021025.0,,,15.0,-7.0
1997-09-15,153.0,154.5,147.5,148.0,149.946551724,14500.0,55.0,2174225.0,,,7.0,-5.0
1997-09-16,151.75,153.0,145.0,145.75,148.251494768,66900.0,176.0,9918025.0,,,8.0,-6.0
1997-09-17,149.5,160.25,138.0,140.0,153.78681371,630200.0,1425.0,96916450.0,,,22.25,-9.5
1997-09-18,142.5,151.75,141.0,149.25,147.292438922,237400.0,888.0,34967225.0,,,10.75,6.75
1997-09-19,152.0,156.75,148.0,155.25,152.729013641,190600.0,648.0,29110150.0,,,8.75,3.25
1997-09-22,155.0,156.0,152.25,152.75,153.674657534,14600.0,78.0,2243650.0,,,3.75,-2.25
1997-09-23,151.0,153.25,147.0,152.25,150.204353933,35600.0,116.0,5347275.0,,,6.25,1.25
1997-09-24,155.0,159.75,153.75,155.75,157.490359897,38900.0,134.0,6126375.0,,,6.0,0.75
1997-09-25,157.0,157.5,155.0,157.0,156.00984252,12700.0,72.0,1981325.0,,,2.5,0.0
1997-09-26,156.25,160.0,155.0,160.0,157.777096115,48900.0,81.0,7715300.0,,,5.0,3.75
1997-09-29,158.5,163.75,158.5,161.0,161.078947368,20900.0,96.0,3366550.0,,,5.25,2.5
1997-09-30,161.25,161.25,158.5,159.0,159.576446281,12100.0,62.0,1930875.0,,,2.75,-2.25
1997-10-01,161.25,164.0,159.0,159.0,159.731802426,57700.0,92.0,9216525.0,,,5.0,-2.25
1997-10-03,159.0,159.0,156.75,157.0,157.397569444,14400.0,89.0,2266525.0,,,2.25,-2.0
1997-10-06,160.0,160.0,154.0,155.0,156.145833333,4800.0,16.0,749500.0,,,6.0,-5.0
1997-10-07,155.0,160.0,155.0,160.0,157.618421053,5700.0,27.0,898425.0,,,5.0,5.0
1997-10-08,159.5,160.0,158.0,158.25,159.203125,3200.0,16.0,509450.0,,,2.0,-1.25
1997-10-09,158.0,158.5,154.75,155.5,156.455882353,3400.0,23.0,531950.0,,,3.75,-2.5
1997-10-10,155.0,155.5,154.0,154.75,154.828125,9600.0,49.0,1486350.0,,,1.5,-0.25
1997-10-13,154.0,158.0,154.0,155.75,155.909375,8000.0,29.0,1247275.0,,,4.0,1.75
1997-10-14,156.0,156.0,151.0,151.0,151.66536965,25700.0,79.0,3897800.0,,,5.0,-5.0
1997-10-15,155.0,158.25,155.0,157.5,156.971467391,18400.0,67.0,2888275.0,,,3.25,2.5
1997-10-16,159.0,163.0,158.0,160.75,160.2575,20000.0,92.0,3205150.0,,,5.0,1.75
1997-10-17,164.0,165.25,158.5,158.75,161.730337079,35600.0,192.0,5757600.0,,,6.75,-5.25
1997-10-20,161.0,161.5,152.0,153.0,154.351916376,57400.0,147.0,8859800.0,,,9.5,-8.0
1997-10-21,151.25,151.25,142.0,143.5,144.769348659,130500.0,311.0,18892400.0,,,9.25,-7.75
1997-10-22,144.0,145.75,141.75,143.0,143.702702703,7400.0,60.0,1063400.0,,,4.0,-1.0
1997-10-23,142.0,142.5,139.25,141.25,140.820876289,19400.0,74.0,2731925.0,,,3.25,-0.75
1997-10-24,138.25,140.0,132.5,133.25,134.52112232,158600.0,168.0,21335050.0,,,7.5,-5.0
1997-10-27,136.0,137.25,131.25,134.0,133.757931845,85100.0,159.0,11382800.0,,,6.0,-2.0
1997-10-30,132.0,136.0,131.0,134.5,134.008333333,6000.0,30.0,804050.0,,,5.0,2.5
1997-11-03,131.75,131.75,126.0,127.5,127.869505495,36400.0,85.0,4654450.0,,,5.75,-4.25
1997-11-04,127.0,127.0,120.0,122.75,119.20302673,127200.0,165.0,15162625.0,,,7.0,-4.25
1997-11-05,121.0,132.75,117.5,123.0,124.912158681,194100.0,666.0,24245450.0,,,15.25,2.0
1997-11-06,121.0,125.75,121.0,124.75,121.676201373,43700.0,128.0,5317250.0,,,4.75,3.75
1997-11-07,123.0,123.5,120.25,121.5,122.222868217,38700.0,222.0,4730025.0,,,3.25,-1.5
1997-11-10,123.0,123.0,118.5,120.25,120.226694561,23900.0,130.0,2873418.0,,,4.5,-2.75
1997-11-11,120.0,121.25,117.5,117.75,119.26528777,27800.0,156.0,3315575.0,,,3.75,-2.25
1997-11-12,118.5,121.0,118.0,119.5,119.454285714,17500.0,104.0,2090450.0,,,3.0,1.0
1997-11-13,118.5,119.75,118.0,119.5,118.880833333,12000.0,56.0,1426570.0,,,1.75,1.0
1997-11-14,119.0,119.5,118.0,119.0,118.574,12500.0,57.0,1482175.0,,,1.5,0.0
1997-11-17,120.0,123.0,120.0,122.0,121.607142857,9100.0,52.0,1106625.0,,,3.0,2.0
1997-11-18,122.0,122.5,120.5,122.25,121.79296875,6400.0,33.0,779475.0,,,2.0,0.25
1997-11-19,120.25,123.0,118.0,122.75,119.675925926,16200.0,56.0,1938750.0,,,5.0,2.5
1997-11-20,122.0,125.0,122.0,124.0,123.897435897,7800.0,44.0,966400.0,,,3.0,2.0
1997-11-21,124.5,125.5,123.0,123.75,124.567647059,8500.0,56.0,1058825.0,,,2.5,-0.75
1997-11-24,123.0,123.0,121.0,122.0,121.950617284,8100.0,19.0,987800.0,,,2.0,-1.0
1997-11-25,121.5,124.0,120.75,122.25,122.429133858,25400.0,117.0,3109700.0,,,3.25,0.75
1997-11-26,123.0,123.25,121.0,122.0,122.577380952,16800.0,54.0,2059300.0,,,2.25,-1.0
1997-11-27,122.5,126.25,121.5,126.0,122.778318584,56500.0,71.0,6936975.0,,,4.75,3.5
1997-11-28,128.0,128.0,121.5,122.25,122.790865385,10400.0,54.0,1277025.0,,,6.5,-5.75
1997-12-01,121.0,124.75,120.5,124.25,123.539473684,9500.0,55.0,1173625.0,,,4.25,3.25
1997-12-02,123.25,123.5,120.5,121.25,122.076628352,26100.0,75.0,3186200.0,,,3.0,-2.0
1997-12-03,121.0,122.25,121.0,121.75,121.823529412,3400.0,17.0,414200.0,,,1.25,0.75
1997-12-04,120.0,121.5,120.0,121.0,120.914285714,3500.0,20.0,423200.0,,,1.5,1.0
1997-12-05,121.75,121.75,119.0,119.5,119.460144928,6900.0,33.0,824275.0,,,2.75,-2.25
1997-12-08,120.25,123.0,120.25,122.75,121.834677419,6200.0,45.0,755375.0,,,2.75,2.5
1997-12-09,122.75,123.0,116.25,118.25,120.264285714,10500.0,35.0,1262775.0,,,6.75,-4.5
1997-12-10,118.0,119.0,117.0,117.5,118.317460317,12600.0,39.0,1490800.0,,,2.0,-0.5
1997-12-11,116.75,116.75,113.25,116.0,115.560810811,3700.0,32.0,427575.0,,,3.5,-0.75
1997-12-12,115.75,117.5,115.75,117.0,117.032051282,3900.0,30.0,456425.0,,,1.75,1.25
1997-12-15,117.0,118.25,116.5,118.25,117.647058824,1700.0,11.0,200000.0,,,1.75,1.25
1997-12-16,119.5,120.0,118.5,119.25,119.335714286,3500.0,23.0,417675.0,,,1.5,-0.25
1997-12-17,119.75,121.0,119.75,121.0,120.852941176,11900.0,26.0,1438150.0,,,1.25,1.25
1997-12-18,120.5,121.0,119.0,120.75,120.326923077,3900.0,26.0,469275.0,,,2.0,0.25
1997-12-19,119.5,120.5,118.5,120.25,119.9,2000.0,15.0,239800.0,,,2.0,0.75
1997-12-22,120.25,121.25,120.0,121.0,120.25,4400.0,20.0,529100.0,,,1.25,0.75
1997-12-23,121.75,126.0,121.5,123.75,124.037815126,11900.0,64.0,1476050.0,,,4.5,2.0
1997-12-24,122.75,122.75,121.75,122.0,122.197674419,4300.0,20.0,525450.0,,,1.0,-0.75
1997-12-26,122.75,128.75,122.75,125.5,126.270833333,7200.0,46.0,909150.0,,,6.0,2.75
1997-12-29,128.75,128.75,127.5,127.75,128.042857143,3500.0,22.0,448150.0,,,1.25,-1.0
1997-12-30,125.0,125.0,123.0,123.0,123.72826087,2300.0,17.0,284575.0,,,2.0,-2.0
1997-12-31,123.5,123.5,122.75,122.75,123.35,500.0,5.0,61675.0,,,0.75,-0.75
1998-01-01,123.75,127.0,123.75,125.75,125.642156863,5100.0,33.0,640775.0,,,3.25,2.0
1998-01-02,126.0,127.25,124.0,125.75,125.514957265,11700.0,49.0,1468525.0,,,3.25,-0.25
1998-01-05,129.25,134.0,128.5,131.0,130.794964029,13900.0,83.0,1818050.0,,,5.5,1.75
1998-01-06,130.0,130.0,127.0,128.0,128.125,4800.0,30.0,615000.0,,,3.0,-2.0
1998-01-07,128.5,129.0,125.0,127.5,126.885,5000.0,36.0,634425.0,,,4.0,-1.0
1998-01-08,125.5,126.75,124.25,125.25,125.528846154,7800.0,42.0,979125.0,,,2.5,-0.25
1998-01-09,122.5,122.5,119.25,119.5,119.888613861,10100.0,46.0,1210875.0,,,3.25,-3.0
1998-01-12,119.5,119.5,112.0,112.25,114.583769634,19100.0,71.0,2188550.0,,,7.5,-7.25
1998-01-13,113.75,115.0,111.75,113.0,113.551020408,34300.0,104.0,3894800.0,,,3.25,-0.75
1998-01-14,114.0,115.5,107.25,107.75,110.235649547,33100.0,81.0,3648800.0,,,8.25,-6.25
1998-01-15,106.0,109.25,99.0,103.5,102.412698413,18900.0,80.0,1935600.0,,,10.25,-2.5
1998-01-16,103.0,106.0,102.75,104.75,104.502232143,11200.0,61.0,1170425.0,,,3.25,1.75
1998-01-19,105.0,108.0,105.0,107.75,106.532608696,4600.0,36.0,490050.0,,,3.0,2.75
1998-01-20,107.5,108.0,106.25,106.5,107.187872024,67200.0,109.0,7203025.0,,,1.75,-1.0
1998-01-21,105.5,108.0,105.5,107.5,107.187874251,33400.0,42.0,3580075.0,,,2.5,2.0
1998-01-22,106.25,108.0,106.25,108.0,107.467592593,5400.0,31.0,580325.0,,,1.75,1.75
1998-01-23,106.0,108.0,106.0,108.0,107.25,4700.0,34.0,504075.0,,,2.0,2.0
1998-01-27,107.0,108.5,106.0,107.5,107.592889908,21800.0,55.0,2345525.0,,,2.5,0.5
1998-01-28,107.0,107.0,104.0,105.5,105.941176471,10200.0,30.0,1080600.0,,,3.0,-1.5
1998-01-29,100.5,105.5,100.5,105.25,102.972426471,13600.0,24.0,1400425.0,,,5.0,4.75
1998-02-02,106.75,107.0,106.25,107.0,106.591269841,6300.0,20.0,671525.0,,,0.75,0.25
1998-02-03,108.0,108.0,106.5,106.5,106.595238095,16800.0,14.0,1790800.0,,,1.5,-1.5
1998-02-04,107.5,108.5,106.75,106.75,107.695652174,2300.0,18.0,247700.0,,,1.75,-0.75
1998-02-05,106.75,107.0,100.5,106.25,105.229571984,25700.0,48.0,2704400.0,,,6.5,-0.5
1998-02-06,107.0,107.0,104.0,105.25,105.110119048,33600.0,33.0,3531700.0,,,3.0,-1.75
1998-02-09,105.7,106.0,105.2,105.2,105.506005222,38300.0,28.0,4040880.0,,,0.8,-0.5
1998-02-10,103.8,103.8,103.4,103.5,103.56,500.0,5.0,51780.0,,,0.4,-0.3
1998-02-11,101.2,103.5,101.2,103.4,103.448026316,15200.0,7.0,1572410.0,,,2.3,2.2
1998-02-12,103.0,103.5,103.0,103.5,103.427083333,4800.0,10.0,496450.0,,,0.5,0.5
1998-02-13,102.0,104.5,102.0,104.1,103.6,2500.0,10.0,259000.0,,,2.5,2.1
1998-02-16,104.9,107.0,104.0,105.7,104.931818182,2200.0,18.0,230850.0,,,3.0,0.8
1998-02-17,105.0,106.5,104.0,105.0,105.242937853,17700.0,33.0,1862800.0,,,2.5,0.0
1998-02-18,105.3,105.5,105.3,105.5,105.475438596,5700.0,6.0,601210.0,,,0.2,0.2
1998-02-19,104.1,106.0,104.1,105.5,105.621649485,19400.0,12.0,2049060.0,,,1.9,1.4
1998-02-20,106.4,107.0,105.5,106.8,106.005263158,1900.0,12.0,201410.0,,,1.5,0.4
1998-02-23,110.0,110.5,107.0,109.0,109.056481481,10800.0,54.0,1177810.0,,,3.5,-1.0
1998-02-24,112.5,117.0,112.5,115.7,114.808837772,82600.0,287.0,9483210.0,,,4.5,3.2
1998-02-26,123.0,126.9,121.5,123.2,123.387383178,64200.0,195.0,7921470.0,,,5.4,0.2
1998-02-27,123.5,124.0,121.6,123.0,123.05310559,32200.0,94.0,3962310.0,,,2.4,-0.5
1998-03-02,129.0,129.0,122.0,122.9,123.202318841,34500.0,90.0,4250480.0,,,7.0,-6.1
1998-03-03,120.0,120.0,113.2,115.7,116.263117871,26300.0,75.0,3057720.0,,,6.8,-4.3
1998-03-04,118.0,121.0,118.0,119.6,119.674358974,3900.0,30.0,466730.0,,,3.0,1.6
1998-03-05,119.0,119.5,117.3,119.4,118.830357143,5600.0,25.0,665450.0,,,2.2,0.4
1998-03-06,118.6,120.0,112.0,116.8,116.818181818,8800.0,47.0,1028000.0,,,8.0,-1.8
1998-03-09,124.5,124.5,118.0,118.5,118.749367089,7900.0,23.0,938120.0,,,6.5,-6.0
1998-03-10,118.5,118.5,116.0,116.0,117.314705882,3400.0,14.0,398870.0,,,2.5,-2.5
1998-03-11,117.1,117.1,114.5,114.5,115.128571429,700.0,7.0,80590.0,,,2.6,-2.6
1998-03-12,115.9,116.0,113.0,115.3,114.308163265,4900.0,28.0,560110.0,,,3.0,-0.6
1998-03-16,119.0,119.0,114.7,115.2,116.260769231,26000.0,48.0,3022780.0,,,4.3,-3.8
1998-03-17,114.2,114.2,111.7,113.9,113.044444444,1800.0,15.0,203480.0,,,2.5,-0.3
1998-03-18,114.8,117.5,114.5,116.7,116.561654135,13300.0,53.0,1550270.0,,,3.0,1.9
1998-03-19,116.9,117.0,115.0,116.8,116.321052632,1900.0,16.0,221010.0,,,2.0,-0.1
1998-03-20,116.0,117.0,116.0,116.8,116.569565217,9200.0,40.0,1072440.0,,,1.0,0.8
1998-03-23,122.0,123.5,119.9,122.8,121.624193548,6200.0,33.0,754070.0,,,3.6,0.8
1998-03-24,122.0,123.5,118.5,122.1,121.516167665,16700.0,69.0,2029320.0,,,5.0,0.1
1998-03-25,122.3,126.0,122.3,125.0,124.531927711,16600.0,65.0,2067230.0,,,3.7,2.7
1998-03-26,124.3,127.3,123.5,124.5,124.605185185,13500.0,54.0,1682170.0,,,3.8,0.2
1998-03-27,123.0,124.2,121.0,123.6,123.135294118,6800.0,40.0,837320.0,,,3.2,0.6
1998-03-30,125.0,125.7,122.0,122.5,123.185853659,41000.0,34.0,5050620.0,,,3.7,-2.5
1998-03-31,120.5,124.0,120.0,122.8,122.428,17500.0,65.0,2142490.0,,,4.0,2.3
1998-04-01,127.0,135.0,127.0,131.6,132.1065762,95800.0,358.0,12655810.0,,,8.0,4.6
1998-04-02,134.6,134.6,125.3,126.2,129.212844037,21800.0,121.0,2816840.0,,,9.3,-8.4
1998-04-03,128.4,129.0,124.5,125.7,126.024159021,32700.0,156.0,4120990.0,,,4.5,-2.7
1998-04-06,129.0,129.0,125.0,125.2,126.977441077,29700.0,124.0,3771230.0,,,4.0,-3.8
1998-04-07,127.7,127.7,124.0,126.0,125.481683168,20200.0,88.0,2534730.0,,,3.7,-1.7
1998-04-08,126.0,126.5,123.0,124.4,124.997222222,7200.0,46.0,899980.0,,,3.5,-1.6
1998-04-10,123.9,124.8,117.0,118.3,122.794921875,25600.0,146.0,3143550.0,,,7.8,-5.6
1998-04-13,121.0,123.2,119.0,119.6,120.74040404,19800.0,99.0,2390660.0,,,4.2,-1.4
1998-04-15,123.3,126.8,122.0,125.4,124.886627907,17200.0,103.0,2148050.0,,,4.8,2.1
1998-04-16,125.2,126.5,121.6,124.3,124.336407767,41200.0,114.0,5122660.0,,,4.9,-0.9
1998-04-17,124.0,124.0,121.0,122.6,122.439837398,12300.0,63.0,1506010.0,,,3.0,-1.4
1998-04-20,125.0,126.0,121.5,123.3,122.822631579,19000.0,52.0,2333630.0,,,4.5,-1.7
1998-04-21,123.5,127.0,122.0,126.2,125.035820896,20100.0,63.0,2513220.0,,,5.0,2.7
1998-04-22,129.5,129.5,123.1,124.3,125.051515152,26400.0,76.0,3301360.0,,,6.4,-5.2
1998-04-23,123.0,125.0,121.0,121.5,121.671812081,14900.0,43.0,1812910.0,,,4.0,-1.5
1998-04-24,120.0,120.0,115.1,117.8,117.769101124,17800.0,69.0,2096290.0,,,4.9,-2.2
1998-04-27,121.8,121.9,119.0,119.5,119.613888889,3600.0,14.0,430610.0,,,2.9,-2.3
1998-04-29,118.0,118.0,115.0,117.6,118.096511628,8600.0,25.0,1015630.0,,,3.0,-0.4
1998-04-30,111.0,118.0,111.0,117.5,115.915730337,8900.0,38.0,1031650.0,,,7.0,6.5
1998-05-04,119.0,119.7,117.5,119.2,118.675,2800.0,17.0,332290.0,,,2.2,0.2
1998-05-05,118.0,119.5,117.5,119.4,118.31,1000.0,10.0,118310.0,,,2.0,1.4
1998-05-06,115.6,119.4,115.1,118.7,117.867213115,6100.0,35.0,718990.0,,,4.3,3.1
1998-05-08,116.2,119.0,116.2,119.0,118.256451613,6200.0,30.0,733190.0,,,2.8,2.8
1998-05-13,114.3,116.0,112.2,115.6,115.364285714,2800.0,16.0,323020.0,,,3.8,1.3
1998-05-14,111.1,116.0,111.0,114.4,114.664396285,32300.0,45.0,3703660.0,,,5.0,3.3
1998-05-15,114.0,115.5,113.7,115.5,114.39375,14400.0,16.0,1647270.0,,,1.8,1.5
1998-05-18,116.0,119.0,115.5,117.7,117.676056338,14200.0,28.0,1671000.0,,,3.5,1.7
1998-05-19,116.5,116.5,115.0,115.0,115.579328165,38700.0,26.0,4472920.0,,,1.5,-1.5
1998-05-20,117.0,117.0,113.8,114.9,114.952564103,23400.0,34.0,2689890.0,,,3.2,-2.1
1998-05-21,115.0,115.0,113.2,114.2,114.379141104,32600.0,47.0,3728760.0,,,1.8,-0.8
1998-05-22,113.1,114.0,110.0,112.1,112.570247934,12100.0,18.0,1362100.0,,,4.0,-1.0
1998-05-25,112.0,113.0,108.0,109.6,112.107042254,21300.0,48.0,2387880.0,,,5.0,-2.4
1998-05-26,104.7,111.5,104.6,111.5,109.07826087,2300.0,14.0,250880.0,,,6.9,6.8
1998-05-27,114.0,121.0,109.0,111.4,111.446511628,4300.0,16.0,479220.0,,,12.0,-2.6
1998-05-28,110.5,111.5,108.5,109.1,110.937593985,13300.0,43.0,1475470.0,,,3.0,-1.4
1998-05-29,105.0,110.0,101.0,108.5,107.666666667,3900.0,25.0,419900.0,,,9.0,3.5
1998-06-01,110.0,119.3,110.0,113.2,116.91958042,14300.0,70.0,1671950.0,,,9.3,3.2
1998-06-02,108.0,111.8,102.1,102.1,106.697286822,25800.0,41.0,2752790.0,,,9.7,-5.9
1998-06-03,103.8,103.9,101.0,103.0,102.942046856,81100.0,54.0,8348600.0,,,2.9,-0.8
1998-06-04,103.9,104.0,102.1,103.8,103.515568862,16700.0,40.0,1728710.0,,,1.9,-0.1
1998-06-05,98.0,101.0,97.0,99.2,99.0708333333,9600.0,53.0,951080.0,,,4.0,1.2
1998-06-08,95.1,95.1,89.3,89.35,91.1221223022,27800.0,77.0,2533195.0,,,5.8,-5.75
