Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1991-01-25,240.0,240.0,210.0,210.0,0.0,0.0,0.0,0.0,,,30.0,-30.0
1991-01-31,225.0,230.0,225.0,230.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-02-07,225.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-02-08,225.0,225.0,225.0,225.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-02-15,220.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-02-20,235.0,235.0,235.0,235.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-02-27,270.0,270.0,270.0,270.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-03-05,260.0,300.0,260.0,300.0,0.0,0.0,0.0,0.0,,,40.0,40.0
1991-03-20,265.0,265.0,265.0,265.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-03-21,262.5,262.5,262.5,262.5,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-03-22,260.0,265.0,260.0,265.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-03-25,260.0,265.0,260.0,265.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-03-26,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-03-27,230.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-04-04,275.0,290.0,275.0,290.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1991-04-05,285.0,295.0,285.0,295.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-04-09,295.0,295.0,295.0,295.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-04-11,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-04-15,290.0,290.0,270.0,270.0,0.0,0.0,0.0,0.0,,,20.0,-20.0
1991-04-16,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-04-18,290.0,290.0,280.0,280.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-04-19,300.0,300.0,290.0,290.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-04-22,290.0,290.0,280.0,280.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-04-25,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-04-29,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-05-03,295.0,295.0,280.0,280.0,0.0,0.0,0.0,0.0,,,15.0,-15.0
1991-05-06,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-05-08,285.0,295.0,285.0,295.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-05-09,290.0,292.5,290.0,292.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-05-10,295.0,295.0,295.0,295.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-05-13,290.0,297.5,290.0,295.0,0.0,0.0,0.0,0.0,,,7.5,5.0
1991-05-14,295.0,300.0,295.0,295.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-05-16,295.0,297.5,295.0,297.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1991-05-17,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-05-21,290.0,300.0,290.0,300.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-05-27,310.0,310.0,310.0,310.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-05-30,310.0,310.0,300.0,300.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-06-07,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-06-13,295.0,300.0,295.0,300.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-06-18,310.0,320.0,310.0,310.0,0.0,0.0,0.0,0.0,,,10.0,0.0
1991-06-19,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-06-20,315.0,320.0,315.0,320.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-06-24,305.0,320.0,305.0,320.0,0.0,0.0,0.0,0.0,,,15.0,15.0
1991-06-25,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-06-27,285.0,295.0,285.0,295.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-06-28,290.0,295.0,290.0,295.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-07-05,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-08,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-09,270.0,270.0,270.0,270.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-11,260.0,260.0,260.0,260.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-12,275.0,275.0,275.0,275.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-15,275.0,275.0,275.0,275.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-07-25,275.0,285.0,270.0,285.0,0.0,0.0,0.0,0.0,,,15.0,10.0
1991-07-26,280.0,290.0,280.0,290.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-07-29,290.0,300.0,290.0,300.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-08-01,300.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-02,280.0,285.0,280.0,285.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-08-07,290.0,290.0,285.0,290.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1991-08-08,270.0,280.0,270.0,280.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-08-09,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-12,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-13,285.0,285.0,285.0,285.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-14,290.0,295.0,290.0,295.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-08-16,285.0,295.0,285.0,295.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-08-19,290.0,290.0,290.0,290.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-21,280.0,280.0,280.0,280.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-23,275.0,300.0,275.0,300.0,0.0,0.0,0.0,0.0,,,25.0,25.0
1991-08-27,300.0,300.0,280.0,290.0,0.0,0.0,0.0,0.0,,,20.0,-10.0
1991-08-28,320.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-08-30,320.0,320.0,315.0,315.0,0.0,0.0,0.0,0.0,,,5.0,-5.0
1991-09-03,340.0,340.0,315.0,315.0,0.0,0.0,0.0,0.0,,,25.0,-25.0
1991-09-05,320.0,325.0,320.0,325.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1991-09-06,320.0,320.0,315.0,315.0,0.0,0.0,0.0,0.0,,,5.0,-5.0
1991-09-13,326.25,326.25,326.25,326.25,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-09-17,340.0,340.0,320.0,320.0,0.0,0.0,0.0,0.0,,,20.0,-20.0
1991-09-18,330.0,330.0,320.0,320.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
1991-09-20,320.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-09-25,330.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-09-26,330.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-09-27,330.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1991-09-30,320.0,330.0,320.0,330.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1991-10-01,330.0,330.0,330.0,330.0,0.0,0.0,0.0,0.0,,,0.0,0.0
