Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1992-01-03,720.0,790.0,720.0,720.0,0.0,0.0,0.0,0.0,,,70.0,0.0
1992-01-06,705.0,760.0,690.0,700.0,0.0,0.0,0.0,0.0,,,70.0,-5.0
1992-01-07,680.0,720.0,680.0,710.0,0.0,0.0,0.0,0.0,,,40.0,30.0
1992-01-08,700.0,730.0,690.0,730.0,0.0,0.0,0.0,0.0,,,40.0,30.0
1992-01-09,700.0,750.0,700.0,725.0,0.0,0.0,0.0,0.0,,,50.0,25.0
1992-01-13,740.0,810.0,740.0,800.0,0.0,0.0,0.0,0.0,,,70.0,60.0
1992-01-14,760.0,820.0,760.0,810.0,0.0,0.0,0.0,0.0,,,60.0,50.0
1992-01-15,800.0,850.0,800.0,820.0,0.0,0.0,0.0,0.0,,,50.0,20.0
1992-01-16,850.0,880.0,850.0,880.0,0.0,0.0,0.0,0.0,,,30.0,30.0
1992-01-20,990.0,1040.0,990.0,1000.0,0.0,0.0,0.0,0.0,,,50.0,10.0
1992-01-21,1000.0,1020.0,980.0,1000.0,0.0,0.0,0.0,0.0,,,40.0,0.0
1992-01-22,990.0,1010.0,970.0,990.0,0.0,0.0,0.0,0.0,,,40.0,0.0
1992-01-23,1000.0,1025.0,970.0,990.0,0.0,0.0,0.0,0.0,,,55.0,-10.0
1992-01-24,1000.0,1000.0,970.0,990.0,0.0,0.0,0.0,0.0,,,30.0,-10.0
1992-01-27,980.0,1000.0,970.0,980.0,0.0,0.0,0.0,0.0,,,30.0,0.0
1992-01-29,1000.0,1040.0,1000.0,1020.0,0.0,0.0,0.0,0.0,,,40.0,20.0
1992-01-30,1060.0,1060.0,1025.0,1050.0,0.0,0.0,0.0,0.0,,,35.0,-10.0
1992-01-31,1040.0,1115.0,1030.0,1115.0,0.0,0.0,0.0,0.0,,,85.0,75.0
