Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1995-05-05,132.5,135.0,132.5,135.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1995-05-08,135.0,136.25,132.5,132.5,0.0,0.0,0.0,0.0,,,3.75,-2.5
1995-05-09,133.75,137.5,132.5,135.0,0.0,0.0,0.0,0.0,,,5.0,1.25
1995-05-10,135.0,135.0,133.75,133.75,0.0,0.0,0.0,0.0,,,1.25,-1.25
1995-05-12,133.75,135.0,133.75,135.0,0.0,0.0,0.0,0.0,,,1.25,1.25
1995-05-15,131.25,133.75,130.0,133.75,0.0,0.0,0.0,0.0,,,3.75,2.5
1995-05-16,132.0,133.0,130.0,130.0,0.0,0.0,0.0,0.0,,,3.0,-2.0
1995-05-17,131.0,132.0,127.0,131.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-05-18,132.0,133.0,129.0,129.0,0.0,0.0,0.0,0.0,,,4.0,-3.0
1995-05-19,133.0,133.0,133.0,133.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-05-22,132.0,133.0,128.0,132.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-05-23,130.0,130.0,128.0,129.0,0.0,0.0,0.0,0.0,,,2.0,-1.0
1995-05-24,130.0,130.0,129.0,130.0,0.0,0.0,0.0,0.0,,,1.0,0.0
1995-05-25,130.0,131.0,128.0,130.0,0.0,0.0,0.0,0.0,,,3.0,0.0
1995-05-26,129.0,130.0,129.0,129.0,0.0,0.0,0.0,0.0,,,1.0,0.0
1995-05-29,131.0,132.0,129.0,130.0,0.0,0.0,0.0,0.0,,,3.0,-1.0
1995-05-30,130.0,130.0,128.0,129.0,0.0,0.0,0.0,0.0,,,2.0,-1.0
1995-05-31,133.0,133.0,130.0,131.0,0.0,0.0,0.0,0.0,,,3.0,-2.0
1995-06-01,133.0,135.0,133.0,133.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-06-02,130.0,148.0,130.0,140.0,0.0,0.0,0.0,0.0,,,18.0,10.0
1995-06-05,139.0,139.0,137.0,137.0,0.0,0.0,0.0,0.0,,,2.0,-2.0
1995-06-06,137.0,140.0,137.0,138.0,0.0,0.0,0.0,0.0,,,3.0,1.0
1995-06-07,139.0,141.0,139.0,139.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-06-08,137.0,139.0,137.0,138.0,0.0,0.0,0.0,0.0,,,2.0,1.0
1995-06-09,139.0,140.0,137.0,138.0,0.0,0.0,0.0,0.0,,,3.0,-1.0
1995-06-12,138.0,139.0,136.0,138.0,0.0,0.0,0.0,0.0,,,3.0,0.0
