Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1992-03-02,120.0,135.0,120.0,130.0,0.0,0.0,0.0,0.0,,,15.0,10.0
1992-03-03,127.5,135.0,127.5,130.0,0.0,0.0,0.0,0.0,,,7.5,2.5
1992-03-09,135.0,145.0,135.0,140.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1992-03-10,135.0,142.5,135.0,142.5,0.0,0.0,0.0,0.0,,,7.5,7.5
1992-03-11,135.0,140.0,132.5,132.5,0.0,0.0,0.0,0.0,,,7.5,-2.5
1992-03-12,140.0,142.5,140.0,142.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1992-03-13,170.0,185.0,170.0,170.0,0.0,0.0,0.0,0.0,,,15.0,0.0
1992-03-17,180.0,190.0,180.0,190.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1992-03-18,180.0,180.0,170.0,175.0,0.0,0.0,0.0,0.0,,,10.0,-5.0
1992-03-20,165.0,190.0,165.0,170.0,0.0,0.0,0.0,0.0,,,25.0,5.0
1992-03-24,190.0,225.0,190.0,225.0,0.0,0.0,0.0,0.0,,,35.0,35.0
1992-03-25,225.0,225.0,190.0,190.0,0.0,0.0,0.0,0.0,,,35.0,-35.0
1992-03-27,200.0,205.0,180.0,190.0,0.0,0.0,0.0,0.0,,,25.0,-10.0
1992-03-30,200.0,225.0,200.0,225.0,0.0,0.0,0.0,0.0,,,25.0,25.0
1992-03-31,230.0,240.0,210.0,210.0,0.0,0.0,0.0,0.0,,,30.0,-20.0
1995-05-02,60.0,62.5,60.0,62.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1995-05-03,55.0,62.5,52.5,62.5,0.0,0.0,0.0,0.0,,,10.0,7.5
1995-05-04,62.5,65.0,62.5,63.75,0.0,0.0,0.0,0.0,,,2.5,1.25
1995-05-05,65.0,66.25,65.0,65.0,0.0,0.0,0.0,0.0,,,1.25,0.0
1995-05-08,67.0,67.0,65.0,65.0,0.0,0.0,0.0,0.0,,,2.0,-2.0
1995-05-09,63.75,65.0,63.75,65.0,0.0,0.0,0.0,0.0,,,1.25,1.25
1995-05-10,63.75,65.0,62.5,65.0,0.0,0.0,0.0,0.0,,,2.5,1.25
1995-05-12,62.5,62.5,60.0,60.0,0.0,0.0,0.0,0.0,,,2.5,-2.5
1995-05-15,60.0,62.5,60.0,62.5,0.0,0.0,0.0,0.0,,,2.5,2.5
1995-05-16,60.0,61.25,58.75,61.25,0.0,0.0,0.0,0.0,,,2.5,1.25
1995-05-17,60.0,62.5,58.75,62.5,0.0,0.0,0.0,0.0,,,3.75,2.5
1995-05-18,61.25,65.0,61.25,62.5,0.0,0.0,0.0,0.0,,,3.75,1.25
1995-05-19,62.5,63.75,62.5,63.75,0.0,0.0,0.0,0.0,,,1.25,1.25
1995-05-22,61.25,62.5,61.25,62.5,0.0,0.0,0.0,0.0,,,1.25,1.25
1995-05-23,60.0,62.5,60.0,60.0,0.0,0.0,0.0,0.0,,,2.5,0.0
1995-05-24,60.0,61.0,59.0,60.0,0.0,0.0,0.0,0.0,,,2.0,0.0
1995-05-25,60.0,62.0,60.0,62.0,0.0,0.0,0.0,0.0,,,2.0,2.0
1995-05-26,62.5,62.5,60.0,62.0,0.0,0.0,0.0,0.0,,,2.5,-0.5
1995-05-29,63.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-05-30,65.0,67.5,63.75,65.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1995-05-31,65.0,66.0,65.0,66.0,0.0,0.0,0.0,0.0,,,1.0,1.0
1996-03-18,50.5,50.5,50.0,50.0,50.222222222222,450.0,5.0,22600.0,,,0.5,-0.5
1996-03-19,50.0,50.0,49.5,50.0,49.909090909091,550.0,6.0,27450.0,,,0.5,0.0
1996-03-21,49.0,50.0,49.0,50.0,49.58064516129,1550.0,9.0,76850.0,,,1.0,1.0
1996-03-22,50.0,50.0,48.0,49.5,49.529411764706,850.0,6.0,42100.0,,,2.0,-0.5
1996-03-25,48.0,48.0,48.0,48.0,48.0,100.0,1.0,4800.0,,,0.0,0.0
1996-03-26,48.0,49.0,47.5,48.0,47.97619047619,4200.0,10.0,201500.0,,,1.5,0.0
1996-03-27,49.0,49.0,49.0,49.0,49.0,250.0,3.0,12250.0,,,0.0,0.0
1996-03-29,51.0,53.0,50.5,50.5,51.181818181818,2200.0,14.0,112600.0,,,2.5,-0.5
1996-04-02,53.0,55.0,53.0,53.5,53.928571428571,1050.0,8.0,56625.0,,,2.0,0.5
1996-04-03,54.0,57.5,54.0,57.5,56.196428571429,1400.0,13.0,78675.0,,,3.5,3.5
1996-04-04,55.0,55.5,54.5,55.5,55.120689655172,1450.0,12.0,79925.0,,,1.0,0.5
1996-04-05,55.0,57.5,55.0,56.5,55.805555555556,900.0,11.0,50225.0,,,2.5,1.5
1996-04-08,56.5,57.5,56.5,56.5,56.7,750.0,8.0,42525.0,,,1.0,0.0
1996-04-09,56.0,57.5,56.0,56.5,56.888888888889,900.0,6.0,51200.0,,,1.5,0.5
1996-04-10,55.5,56.0,55.5,55.5,55.815789473684,950.0,6.0,53025.0,,,0.5,0.0
1996-04-11,55.5,55.5,55.0,55.5,55.225,1000.0,9.0,55225.0,,,0.5,0.0
1996-04-12,55.0,55.5,55.0,55.0,55.204545454545,1100.0,10.0,60725.0,,,0.5,0.0
1996-04-15,56.0,57.0,56.0,57.0,56.5,300.0,3.0,16950.0,,,1.0,1.0
1996-04-16,57.0,57.0,56.5,56.5,56.730769230769,650.0,6.0,36875.0,,,0.5,-0.5
1996-04-17,57.0,58.0,56.5,57.5,57.298245614035,2850.0,12.0,163300.0,,,1.5,0.5
1996-04-18,59.0,59.5,55.0,56.0,58.0,5650.0,20.0,327700.0,,,4.5,-3.0
1996-04-22,58.0,60.0,57.5,57.5,58.439024390244,6150.0,26.0,359400.0,,,2.5,-0.5
1996-04-23,56.5,57.5,56.5,56.5,56.6875,1200.0,10.0,68025.0,,,1.0,0.0
1996-04-24,58.0,58.0,55.0,55.0,55.578571428571,7000.0,20.0,389050.0,,,3.0,-3.0
1996-04-25,56.0,56.0,55.0,55.5,55.444444444444,3600.0,15.0,199600.0,,,1.0,-0.5
1996-04-26,54.0,55.0,53.0,53.0,53.555555555556,900.0,12.0,48200.0,,,2.0,-1.0
1996-04-30,53.0,55.0,53.0,53.5,53.352941176471,1700.0,8.0,90700.0,,,2.0,0.5
1996-05-02,53.0,55.0,53.0,54.0,54.066666666667,750.0,4.0,40550.0,,,2.0,1.0
1996-05-03,53.0,53.0,51.0,53.0,52.029411764706,1700.0,11.0,88450.0,,,2.0,0.0
1996-05-06,53.0,54.0,52.5,52.5,53.272727272727,1100.0,7.0,58600.0,,,1.5,-0.5
1996-05-08,52.0,53.0,50.0,53.0,51.602272727273,2200.0,18.0,113525.0,,,3.0,1.0
1996-05-09,53.0,53.0,52.0,52.0,52.25,1800.0,10.0,94050.0,,,1.0,-1.0
1996-05-10,52.0,52.0,50.5,50.5,51.3,500.0,7.0,25650.0,,,1.5,-1.5
1996-05-13,49.0,51.5,49.0,51.5,50.694444444444,900.0,8.0,45625.0,,,2.5,2.5
1996-05-14,51.0,52.0,51.0,52.0,51.5,600.0,5.0,30900.0,,,1.0,1.0
1996-05-15,51.0,52.0,51.0,52.0,51.142857142857,350.0,3.0,17900.0,,,1.0,1.0
1996-05-16,53.0,53.5,51.5,52.5,52.205128205128,1950.0,12.0,101800.0,,,2.0,-0.5
1996-05-17,52.0,52.0,51.0,51.5,51.48,1250.0,13.0,64350.0,,,1.0,-0.5
1996-05-20,50.5,51.0,50.5,51.0,50.988636363636,2200.0,6.0,112175.0,,,0.5,0.5
1996-05-21,50.0,50.0,49.0,49.0,49.4,250.0,4.0,12350.0,,,1.0,-1.0
1996-05-22,50.0,50.0,49.0,49.0,49.75,200.0,4.0,9950.0,,,1.0,-1.0
1996-05-23,49.0,49.0,48.0,48.0,48.7,250.0,4.0,12175.0,,,1.0,-1.0
1996-05-24,48.0,48.5,48.0,48.5,48.066666666667,750.0,5.0,36050.0,,,0.5,0.5
1996-05-27,48.0,48.0,48.0,48.0,48.0,50.0,1.0,2400.0,,,0.0,0.0
1996-05-28,46.0,46.0,45.5,45.5,45.690476190476,1050.0,8.0,47975.0,,,0.5,-0.5
1996-05-29,48.0,48.5,48.0,48.5,48.269230769231,650.0,3.0,31375.0,,,0.5,0.5
1996-05-30,48.5,49.0,48.0,49.0,48.736842105263,950.0,7.0,46300.0,,,1.0,0.5
1996-05-31,49.0,50.0,48.0,48.0,48.759259259259,1350.0,9.0,65825.0,,,2.0,-1.0
1996-06-03,49.0,49.0,48.5,48.5,48.75,200.0,3.0,9750.0,,,0.5,-0.5
1996-06-04,50.0,50.0,49.0,49.5,49.6,2500.0,14.0,124000.0,,,1.0,-0.5
