Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1992-03-02,9000.0,9000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,,,8000.0,-8000.0
1992-03-03,9750.0,10500.0,9750.0,10000.0,0.0,0.0,0.0,0.0,,,750.0,250.0
1992-03-11,10000.0,10000.0,9000.0,9000.0,0.0,0.0,0.0,0.0,,,1000.0,-1000.0
1992-03-12,9500.0,9500.0,9500.0,9500.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1992-03-18,9000.0,9500.0,9000.0,9500.0,0.0,0.0,0.0,0.0,,,500.0,500.0
1992-03-20,9250.0,9900.0,9250.0,9900.0,0.0,0.0,0.0,0.0,,,650.0,650.0
1992-03-24,9000.0,12000.0,9000.0,10500.0,0.0,0.0,0.0,0.0,,,3000.0,1500.0
1992-03-25,9000.0,11000.0,9000.0,10000.0,0.0,0.0,0.0,0.0,,,2000.0,1000.0
1992-03-27,9000.0,10000.0,9000.0,10000.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0
1992-03-30,9000.0,10000.0,9000.0,10000.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0
1992-03-31,9500.0,10500.0,9500.0,10500.0,0.0,0.0,0.0,0.0,,,1000.0,1000.0
1995-05-02,515.0,515.0,480.0,490.0,0.0,0.0,0.0,0.0,,,35.0,-25.0
1995-05-03,480.0,490.0,460.0,485.0,0.0,0.0,0.0,0.0,,,30.0,5.0
1995-05-04,500.0,520.0,500.0,520.0,0.0,0.0,0.0,0.0,,,20.0,20.0
1995-05-05,525.0,570.0,525.0,550.0,0.0,0.0,0.0,0.0,,,45.0,25.0
1995-05-08,550.0,570.0,550.0,550.0,0.0,0.0,0.0,0.0,,,20.0,0.0
1995-05-09,545.0,555.0,540.0,540.0,0.0,0.0,0.0,0.0,,,15.0,-5.0
1995-05-10,532.5,550.0,530.0,530.0,0.0,0.0,0.0,0.0,,,20.0,-2.5
1995-05-12,525.0,525.0,510.0,510.0,0.0,0.0,0.0,0.0,,,15.0,-15.0
1995-05-15,500.0,510.0,492.5,500.0,0.0,0.0,0.0,0.0,,,17.5,0.0
1995-05-16,482.5,500.0,482.5,500.0,0.0,0.0,0.0,0.0,,,17.5,17.5
1995-05-17,500.0,510.0,495.0,500.0,0.0,0.0,0.0,0.0,,,15.0,0.0
1995-05-18,505.0,515.0,505.0,510.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-05-19,505.0,525.0,505.0,510.0,0.0,0.0,0.0,0.0,,,20.0,5.0
1995-05-22,505.0,515.0,495.0,500.0,0.0,0.0,0.0,0.0,,,20.0,-5.0
1995-05-23,500.0,510.0,500.0,505.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-05-24,500.0,507.5,500.0,507.5,0.0,0.0,0.0,0.0,,,7.5,7.5
1995-05-25,495.0,505.0,495.0,495.0,0.0,0.0,0.0,0.0,,,10.0,0.0
1995-05-26,500.0,500.0,490.0,490.0,0.0,0.0,0.0,0.0,,,10.0,-10.0
