Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
1994-12-19,295.0,300.0,280.0,290.0,0.0,0.0,0.0,0.0,,,20.0,-5.0
1994-12-20,260.0,295.0,260.0,270.0,0.0,0.0,0.0,0.0,,,35.0,10.0
1994-12-21,245.0,260.0,245.0,250.0,0.0,0.0,0.0,0.0,,,15.0,5.0
1994-12-22,250.0,260.0,245.0,250.0,0.0,0.0,0.0,0.0,,,15.0,0.0
1994-12-23,250.0,255.0,250.0,255.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-01-02,255.0,255.0,250.0,250.0,0.0,0.0,0.0,0.0,,,5.0,-5.0
1995-01-03,250.0,255.0,247.5,252.5,0.0,0.0,0.0,0.0,,,7.5,2.5
1995-01-04,255.0,255.0,250.0,255.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-01-05,250.0,255.0,247.5,250.0,0.0,0.0,0.0,0.0,,,7.5,0.0
1995-01-06,250.0,255.0,247.5,250.0,0.0,0.0,0.0,0.0,,,7.5,0.0
1995-01-09,250.0,251.25,245.0,246.25,0.0,0.0,0.0,0.0,,,6.25,-3.75
1995-01-10,245.0,250.0,242.5,246.25,0.0,0.0,0.0,0.0,,,7.5,1.25
1995-01-11,242.5,245.0,242.5,242.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1995-01-12,242.5,245.0,242.5,242.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1995-01-13,232.5,242.5,232.5,235.0,0.0,0.0,0.0,0.0,,,10.0,2.5
1995-01-16,240.0,250.0,240.0,245.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-01-17,245.0,255.0,245.0,250.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-01-18,245.0,250.0,245.0,247.5,0.0,0.0,0.0,0.0,,,5.0,2.5
1995-01-19,250.0,255.0,250.0,250.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-01-20,250.0,260.0,250.0,255.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-01-23,250.0,260.0,250.0,255.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-01-24,245.0,250.0,245.0,250.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-01-25,245.0,251.25,245.0,247.5,0.0,0.0,0.0,0.0,,,6.25,2.5
1995-01-27,245.0,251.25,245.0,250.0,0.0,0.0,0.0,0.0,,,6.25,5.0
1995-01-30,245.0,250.0,240.0,242.5,0.0,0.0,0.0,0.0,,,10.0,-2.5
1995-01-31,245.0,255.0,245.0,250.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-02-01,242.5,247.5,242.5,247.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-02,247.0,247.0,247.0,247.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-02-03,242.5,247.5,242.5,247.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-06,240.0,245.0,240.0,245.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-07,240.0,242.5,238.75,240.0,0.0,0.0,0.0,0.0,,,3.75,0.0
1995-02-08,240.0,242.5,237.5,240.0,0.0,0.0,0.0,0.0,,,5.0,0.0
1995-02-09,240.0,245.0,240.0,245.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-10,241.25,245.0,238.75,245.0,0.0,0.0,0.0,0.0,,,6.25,3.75
1995-02-13,239.0,245.0,239.0,245.0,0.0,0.0,0.0,0.0,,,6.0,6.0
1995-02-14,240.0,242.5,240.0,240.0,0.0,0.0,0.0,0.0,,,2.5,0.0
1995-02-15,237.5,242.5,237.5,242.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-16,237.5,242.5,237.5,242.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-17,235.0,240.0,235.0,240.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-20,230.0,240.0,230.0,240.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1995-02-21,232.5,237.5,232.5,237.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-22,230.0,235.0,230.0,235.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-23,230.0,235.0,230.0,235.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-02-24,240.0,247.5,235.0,245.0,0.0,0.0,0.0,0.0,,,12.5,5.0
1995-03-01,245.0,250.0,245.0,247.5,0.0,0.0,0.0,0.0,,,5.0,2.5
1995-03-02,250.0,260.0,250.0,255.0,0.0,0.0,0.0,0.0,,,10.0,5.0
1995-03-03,250.0,255.0,250.0,255.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-06,250.0,255.0,250.0,255.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-08,245.0,250.0,245.0,250.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-09,240.0,245.0,232.0,240.0,0.0,0.0,0.0,0.0,,,13.0,0.0
1995-03-10,235.0,245.0,235.0,245.0,0.0,0.0,0.0,0.0,,,10.0,10.0
1995-03-13,230.0,235.0,230.0,235.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-14,235.0,240.0,235.0,240.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-15,230.0,235.0,230.0,235.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-16,240.0,240.0,232.5,232.5,0.0,0.0,0.0,0.0,,,7.5,-7.5
1995-03-23,232.5,235.0,232.5,232.5,0.0,0.0,0.0,0.0,,,2.5,0.0
1995-03-24,235.0,240.0,235.0,240.0,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-27,237.5,237.5,237.5,237.5,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-03-28,237.5,240.0,237.5,240.0,0.0,0.0,0.0,0.0,,,2.5,2.5
1995-03-29,237.5,242.5,237.5,242.5,0.0,0.0,0.0,0.0,,,5.0,5.0
1995-03-30,241.25,241.25,241.25,241.25,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-03-31,235.0,235.0,235.0,235.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-04-03,240.0,240.0,240.0,240.0,0.0,0.0,0.0,0.0,,,0.0,0.0
1995-04-05,237.5,237.5,236.25,236.25,0.0,0.0,0.0,0.0,,,1.25,-1.25
1995-04-06,235.0,245.0,235.0,245.0,0.0,0.0,0.0,0.0,,,10.0,10.0
