"","pred1","pred2"
"1",0.00102008881700674,0.0149096243079192
"2",0.00179950902465033,0.0140200301497387
"3",0.00143524388493238,0.0141019048674954
"4",0.00150894938437291,0.0138091244693199
"5",0.00101014611802318,0.0173840795547744
"6",0.00186990793601311,0.0157595622476
"7",0.000871808207573529,0.0184279527185303
"8",0.00128470516537815,0.0166851297185168
"9",0.000712603161011249,0.0219158370023878
"10",-0.000533495907381871,0.0256304173982152
"11",-0.000696978520084714,0.0225177875228008
"12",0.000203081968592529,0.0205647840724627
"13",0.000920361693068134,0.0190956949380166
"14",0.000740008612023482,0.0219870539063036
"15",0.000427080705085855,0.0192195210714227
"16",0.00127954684571426,0.0172113068412078
"17",-0.000302439795246069,0.0162655407519405
"18",0.00129208345997646,0.0154476412495262
"19",0.000667720885198849,0.0168370984741495
"20",0.00138832125714965,0.0155384862739881
"21",0.00103880983437622,0.0150324727744861
"22",0.000314459705427952,0.0163288561122532
"23",0.00228497372802254,0.0171204327974358
"24",6.09819901461696e-05,0.0164794923208587
"25",0.00181681130745998,0.0152202973467857
"26",-7.61117325708991e-06,0.0150282216742487
"27",0.00119852236298592,0.0142923066223293
